region,year,week,case_per_capita(‰),O3_sum,PM10_sum,PM25_sum,SO2_sum
中彰投,2016,2,1.85,306.47,663.26,360.88,38.25
中彰投,2016,3,1.92,323.23,606.08,342.41999999999996,37.47
中彰投,2016,4,1.77,313.78,584.62,315.84000000000003,37.32
中彰投,2016,5,1.92,323.16999999999996,485.96999999999997,242.46,34.6
中彰投,2016,6,2.64,428.04999999999995,644.81,363.68,37.620000000000005
中彰投,2016,7,1.04,416.84000000000003,713.77,414.84000000000003,39.46
中彰投,2016,8,2.51,336.48,720.73,399.06,36.7
中彰投,2016,9,2.36,408.85,892.0799999999999,472.81,40.31
中彰投,2016,10,2.46,395.9,839.77,466.28999999999996,44.519999999999996
中彰投,2016,11,2.18,320.87,666.6800000000001,400.16999999999996,41.16
中彰投,2016,12,2.22,303.40999999999997,668.5699999999999,392.82,36.67
中彰投,2016,13,2.33,468.75,833.46,485.98,41.18
中彰投,2016,14,2.34,522.59,948.1600000000001,568.03,45.04
中彰投,2016,15,1.94,407.76,841.09,509.28,43.129999999999995
中彰投,2016,16,2.2,400.11,664.94,377.24,40.34
中彰投,2016,17,2.05,389.02,628.98,337.59000000000003,40.010000000000005
中彰投,2016,18,2.11,417.82,678.6099999999999,379.68,41.46
中彰投,2016,19,1.86,427.48,644.55,355.71000000000004,42.06
中彰投,2016,20,1.94,460.59,579.83,297.5,42.209999999999994
中彰投,2016,21,1.99,465.2,633.6500000000001,338.99,42.989999999999995
中彰投,2016,22,1.77,348.72,522.34,260.57,38.29
中彰投,2016,23,1.77,336.08000000000004,394.83000000000004,172.46,34.239999999999995
中彰投,2016,24,1.51,322.02,343.63,148.25,32.25
中彰投,2016,25,1.84,292.37,352.98,142.39,33.07
中彰投,2016,26,1.76,313.39,405.25,176.93,37.58
中彰投,2016,27,1.68,343.02,428.70000000000005,198.53,37.94
中彰投,2016,28,1.51,328.26,363.92,162.26999999999998,33.87
中彰投,2016,29,1.73,274.93,340.4,150.5,31.560000000000002
中彰投,2016,30,1.56,313.77,441.52,225.72,36.97
中彰投,2016,31,1.5,409.48,494.82000000000005,263.23,39.36
中彰投,2016,32,1.59,435.05,492.07000000000005,252.86,38.900000000000006
中彰投,2016,33,1.55,381.57,436.09000000000003,212.2,37.46
中彰投,2016,34,1.58,406.74,510.1,254.82999999999998,38.0
中彰投,2016,35,1.6,554.53,711.19,388.75,41.43
中彰投,2016,36,1.52,485.58,568.48,302.95000000000005,36.36
中彰投,2016,37,1.53,312.55,373.53,167.4,32.49
中彰投,2016,38,1.64,373.09000000000003,493.43000000000006,217.38,35.650000000000006
中彰投,2016,39,1.88,409.08,583.6800000000001,260.82,36.59
中彰投,2016,40,1.54,384.12,643.48,322.98,39.67
中彰投,2016,41,1.74,363.14,562.5999999999999,288.46999999999997,37.3
中彰投,2016,42,1.62,425.41,746.15,397.58,41.45
中彰投,2016,43,1.8,440.33000000000004,894.87,488.49,49.769999999999996
中彰投,2016,44,1.73,414.57,705.28,346.40999999999997,42.480000000000004
中彰投,2016,45,1.66,459.5,704.38,346.03,39.84
中彰投,2016,46,1.74,443.64,878.04,469.31,45.5
中彰投,2016,47,1.81,375.01,839.6600000000001,450.78999999999996,44.62
中彰投,2016,48,1.66,319.36,626.22,304.94,38.04
中彰投,2016,49,1.68,348.49,691.19,325.64,38.21
中彰投,2016,50,1.78,372.65999999999997,767.9000000000001,374.91999999999996,40.28
中彰投,2016,51,1.89,372.78,822.02,426.03999999999996,41.14
中彰投,2016,52,1.75,363.53,848.5699999999999,437.58,40.120000000000005
中彰投,2017,1,1.95,351.32,919.6999999999999,477.21000000000004,37.83
中彰投,2017,2,1.94,347.57,877.98,479.39,39.019999999999996
中彰投,2017,3,2.01,353.22,668.11,345.01,36.76
中彰投,2017,4,1.87,390.57,658.6800000000001,329.23,35.69
中彰投,2017,5,1.24,418.76,677.64,329.46000000000004,34.91
中彰投,2017,6,2.01,428.32,767.0,379.57000000000005,35.349999999999994
中彰投,2017,7,1.96,453.78999999999996,881.96,459.69,40.36
中彰投,2017,8,2.02,418.01,817.26,430.80999999999995,38.69
中彰投,2017,9,1.85,428.19,794.62,421.86,37.519999999999996
中彰投,2017,10,1.83,465.81,818.98,462.75,40.01
中彰投,2017,11,1.85,451.25,803.73,471.77,38.81
中彰投,2017,12,1.94,478.58000000000004,779.94,431.49,38.41
中彰投,2017,13,1.75,538.35,856.6400000000001,449.59000000000003,39.92
中彰投,2017,14,1.8,591.17,909.03,488.72,41.79
中彰投,2017,15,2.0,488.39,751.4100000000001,412.98,40.12
中彰投,2017,16,1.87,378.8,608.27,327.6,36.93
中彰投,2017,17,1.74,471.35,662.61,347.01,39.230000000000004
中彰投,2017,18,1.73,516.4300000000001,743.7,392.9,42.75
