region,year,week,case_per_capita(‰),NO2_sum,O3_sum,PM25_sum,SO2_sum
中彰投,2017,51,1.44,409.08000000000004,744.6600000000001,645.02,68.28
中彰投,2017,52,1.71,432.81000000000006,754.6600000000001,761.3800000000001,72.62
中彰投,2018,1,1.59,454.6,712.47,800.1099999999999,74.97
中彰投,2018,2,1.77,437.75,731.4200000000001,758.53,73.27000000000001
中彰投,2018,3,2.43,465.2,692.53,806.99,74.49000000000001
中彰投,2018,4,2.85,450.88,670.29,660.24,69.46000000000001
中彰投,2018,5,2.63,423.26,701.56,588.32,66.3
中彰投,2018,6,2.59,443.87,682.22,636.58,66.55
中彰投,2018,7,2.52,418.43,747.94,645.4799999999999,66.25
中彰投,2018,8,3.05,423.22999999999996,746.6999999999999,712.47,67.13
中彰投,2018,9,2.83,447.29,755.8999999999999,851.23,71.25999999999999
中彰投,2018,10,2.32,420.12,803.05,823.65,70.95
中彰投,2018,11,2.0,438.98,810.6999999999999,829.54,72.9
中彰投,2018,12,1.84,426.64,905.08,812.75,71.98
中彰投,2018,13,1.65,402.78999999999996,1001.2800000000001,804.89,71.18
中彰投,2018,14,1.13,392.66999999999996,1030.6200000000001,871.85,73.29
中彰投,2018,15,1.21,349.02,1011.07,784.1,71.36
中彰投,2018,16,1.05,351.37,1020.62,825.32,77.46000000000001
中彰投,2018,17,0.97,355.92,1009.05,790.95,80.0
中彰投,2018,18,0.79,355.13,1006.06,761.57,82.33
中彰投,2018,19,0.82,360.66,1009.5800000000002,751.32,82.57
中彰投,2018,20,0.75,320.52,867.28,631.9300000000001,78.6
中彰投,2018,21,0.67,294.93000000000006,803.3499999999999,556.6,80.06
中彰投,2018,22,0.74,283.73,810.3499999999999,506.09000000000003,79.39
中彰投,2018,23,0.73,269.75,817.49,497.37,82.63
中彰投,2018,24,0.71,284.15,966.81,518.76,84.79
中彰投,2018,25,0.6,261.58,881.8299999999999,431.16,77.44
中彰投,2018,26,0.82,251.29,782.7799999999999,393.42,76.56
中彰投,2018,27,0.8,233.57999999999998,674.3699999999999,327.36,69.54
中彰投,2018,28,0.94,216.92,565.3100000000001,325.77,70.46000000000001
中彰投,2018,29,0.93,226.39,685.76,438.59,75.78
中彰投,2018,30,1.03,224.84,700.81,453.47,75.32
中彰投,2018,31,0.95,221.89,749.05,484.14,76.5
中彰投,2018,32,0.96,219.77,805.3800000000001,518.0699999999999,75.58
中彰投,2018,33,0.91,214.17000000000002,746.5699999999999,422.48,70.72
中彰投,2018,34,0.8,214.76,794.52,384.44,68.22
中彰投,2018,35,0.93,220.36999999999998,745.61,365.59000000000003,67.0
中彰投,2018,36,0.88,221.36,702.2099999999999,312.3,62.43
中彰投,2018,37,0.93,246.37,724.5500000000001,385.19000000000005,67.9
中彰投,2018,38,0.88,260.85,715.8900000000001,490.59,71.07
中彰投,2018,39,0.88,263.56,890.6600000000001,525.87,71.85
中彰投,2018,40,0.87,288.33,1054.8000000000002,588.91,73.57
中彰投,2018,41,0.67,296.88,1090.74,574.74,70.07
中彰投,2018,42,0.78,318.20000000000005,1137.42,533.57,69.0
中彰投,2018,43,0.93,352.55,1120.21,603.1899999999999,72.85
中彰投,2018,44,0.8,370.99,984.6399999999999,553.62,71.7
中彰投,2018,45,0.86,392.90999999999997,962.53,680.0799999999999,75.66
中彰投,2018,46,0.87,413.0,919.3499999999999,723.2800000000001,77.97999999999999
中彰投,2018,47,1.01,425.44000000000005,839.67,688.36,75.67999999999999
中彰投,2018,48,0.95,437.53,801.21,742.54,78.44999999999999
中彰投,2018,49,1.18,431.24,753.97,603.4,73.27
中彰投,2018,50,1.1,422.07,706.31,543.54,69.19
中彰投,2018,51,1.32,442.09,727.77,611.74,71.78999999999999
中彰投,2018,52,1.26,415.02000000000004,728.5000000000001,514.9300000000001,66.84
中彰投,2019,1,1.3,424.05,697.94,531.8199999999999,66.74000000000001
中彰投,2019,2,1.7,437.41999999999996,691.5899999999999,567.47,66.69999999999999
中彰投,2019,3,1.82,418.64,665.5799999999999,538.53,62.5
中彰投,2019,4,1.79,447.39,704.81,642.9,65.52
中彰投,2019,5,2.42,456.72,774.5600000000001,716.6099999999999,66.15
中彰投,2019,6,1.51,417.15,820.75,725.3900000000001,64.99
中彰投,2019,7,2.22,414.09000000000003,810.37,690.5600000000001,65.43
中彰投,2019,8,1.92,409.48,762.15,682.18,63.56
中彰投,2019,9,1.4,393.87,774.37,694.7800000000001,63.51
中彰投,2019,10,1.53,433.12,769.3399999999999,658.51,63.53
中彰投,2019,11,1.5,445.78,844.48,745.52,65.63000000000001
中彰投,2019,12,1.5,439.24,846.4100000000001,755.12,66.89
中彰投,2019,13,1.36,419.01000000000005,872.88,694.5899999999999,65.80000000000001
中彰投,2019,14,1.1,388.87,937.0,792.6899999999999,66.77
中彰投,2019,15,1.04,354.08000000000004,895.36,704.98,64.34
中彰投,2019,16,0.99,343.73,933.46,658.08,63.36
中彰投,2019,17,1.07,323.86,897.54,638.13,64.43
中彰投,2019,18,1.15,322.15,855.9499999999999,533.93,62.349999999999994
中彰投,2019,19,1.09,336.09,849.11,528.15,63.669999999999995
中彰投,2019,20,1.27,299.81,756.4999999999999,481.80999999999995,61.97
中彰投,2019,21,1.3,323.22,786.32,514.19,63.48
中彰投,2019,22,1.21,303.90999999999997,739.8399999999999,481.09000000000003,66.33
中彰投,2019,23,1.4,262.37,646.2900000000001,404.66,63.81
中彰投,2019,24,1.27,278.49,734.23,395.39,64.67
中彰投,2019,25,1.42,240.45,618.06,281.71000000000004,61.06999999999999
中彰投,2019,26,1.27,226.35,609.51,258.39,58.58
中彰投,2019,27,1.25,215.04999999999998,624.11,246.73000000000002,57.980000000000004
中彰投,2019,28,1.19,182.64,545.2,243.57,56.95
中彰投,2019,29,1.29,183.19,599.71,283.88,56.86
中彰投,2019,30,1.14,180.98999999999998,593.19,291.46000000000004,57.87
中彰投,2019,31,1.15,195.6,668.33,352.44999999999993,61.58
中彰投,2019,32,1.14,199.0,720.4300000000001,371.15999999999997,62.839999999999996
中彰投,2019,33,1.16,191.12,738.39,324.57,61.709999999999994
中彰投,2019,34,1.28,202.33,766.47,368.59,63.029999999999994
中彰投,2019,35,1.28,205.16,764.83,389.79999999999995,63.949999999999996
中彰投,2019,36,1.4,221.57,774.6999999999999,403.86999999999995,65.94
中彰投,2019,37,1.32,239.92999999999998,833.4100000000001,515.15,70.00999999999999
中彰投,2019,38,1.28,240.16,1005.86,515.38,68.75
中彰投,2019,39,1.06,261.58,1017.06,502.58,66.23
中彰投,2019,40,1.19,271.95,1084.3400000000001,639.04,67.23
中彰投,2019,41,1.18,291.69,1112.02,662.5400000000001,67.77000000000001
中彰投,2019,42,1.16,303.51,1059.52,663.56,67.83
中彰投,2019,43,1.11,318.87,1107.9899999999998,692.3100000000001,69.2
中彰投,2019,44,1.09,334.19,1103.02,604.9300000000001,66.38000000000001
中彰投,2019,45,1.02,335.87,1100.19,543.3100000000001,63.870000000000005
中彰投,2019,46,1.22,373.59999999999997,1074.9800000000002,654.29,65.57
中彰投,2019,47,1.12,361.48999999999995,1002.5700000000002,607.6800000000001,63.279999999999994
中彰投,2019,48,1.09,361.84999999999997,960.34,560.97,63.3
中彰投,2019,49,1.13,359.71,888.8399999999999,515.45,61.33
中彰投,2019,50,1.67,371.78,801.38,467.47,60.78
中彰投,2019,51,1.9,392.34,744.8,481.03,60.989999999999995
中彰投,2019,52,1.95,413.21999999999997,684.2700000000001,480.60999999999996,61.03
北北基桃竹苗,2016,4,1.44,482.03999999999996,703.75,582.1,75.92999999999999
北北基桃竹苗,2016,5,1.88,456.05,753.13,473.89,69.42999999999999
北北基桃竹苗,2016,6,2.73,456.22999999999996,814.98,549.38,71.82
北北基桃竹苗,2016,7,2.35,443.66,802.56,514.72,70.28
北北基桃竹苗,2016,8,3.56,432.63,860.6100000000001,553.22,65.12
北北基桃竹苗,2016,9,3.46,448.17,914.54,632.6500000000001,67.28999999999999
北北基桃竹苗,2016,10,3.4,481.75999999999993,815.3199999999999,595.1600000000001,68.31
北北基桃竹苗,2016,11,3.02,522.66,829.0699999999999,606.87,69.25
北北基桃竹苗,2016,12,2.6,558.1899999999999,810.34,624.61,71.83
北北基桃竹苗,2016,13,2.23,587.24,852.03,711.95,77.72
北北基桃竹苗,2016,14,2.23,582.17,879.04,808.9200000000001,80.72
北北基桃竹苗,2016,15,1.68,561.1800000000001,874.3599999999999,842.55,84.81
北北基桃竹苗,2016,16,1.43,549.71,880.9300000000001,825.99,87.9
北北基桃竹苗,2016,17,1.25,502.61,795.0,775.7900000000001,87.57000000000001
北北基桃竹苗,2016,18,1.12,482.24,881.7099999999999,737.0400000000001,86.35000000000001
北北基桃竹苗,2016,19,0.84,456.99,903.11,713.54,89.19000000000001
北北基桃竹苗,2016,20,0.71,421.80999999999995,931.9699999999999,681.8100000000001,86.98
北北基桃竹苗,2016,21,0.69,435.73,903.22,648.5500000000001,90.18
北北基桃竹苗,2016,22,0.52,400.26000000000005,783.8299999999999,507.78999999999996,87.02
北北基桃竹苗,2016,23,0.52,387.30999999999995,763.5799999999999,466.7699999999999,83.74
北北基桃竹苗,2016,24,0.44,371.86,646.8299999999999,407.11,81.64999999999999
北北基桃竹苗,2016,25,0.44,338.99,635.72,342.69,78.47
北北基桃竹苗,2016,26,0.39,344.6,646.87,336.33,81.09
北北基桃竹苗,2016,27,0.41,326.71,612.47,311.89,79.72
北北基桃竹苗,2016,28,0.38,325.87,630.93,319.54999999999995,81.32
北北基桃竹苗,2016,29,0.43,321.83,616.87,331.15,77.34
北北基桃竹苗,2016,30,0.39,324.57,656.7700000000001,374.45,80.3
北北基桃竹苗,2016,31,0.39,332.75,707.35,398.23999999999995,82.39000000000001
北北基桃竹苗,2016,32,0.39,339.24,714.6600000000001,410.85,86.07
北北基桃竹苗,2016,33,0.45,337.59,744.9000000000001,386.85,86.31
北北基桃竹苗,2016,34,0.46,330.05,724.0,369.36,82.56
北北基桃竹苗,2016,35,0.44,350.51,850.1399999999999,436.57,84.30000000000001
北北基桃竹苗,2016,36,0.46,359.87999999999994,851.69,442.0,82.66000000000001
北北基桃竹苗,2016,37,0.45,358.3399999999999,819.07,438.31999999999994,80.94
北北基桃竹苗,2016,38,0.42,346.6,844.4199999999998,406.45,74.06
北北基桃竹苗,2016,39,0.52,313.66999999999996,698.97,331.14000000000004,67.68
北北基桃竹苗,2016,40,0.47,301.34000000000003,688.7400000000001,341.58000000000004,66.25
北北基桃竹苗,2016,41,0.51,301.55,741.73,332.77000000000004,64.06
北北基桃竹苗,2016,42,0.53,297.12,699.7,356.82,66.37
北北基桃竹苗,2016,43,0.69,339.07,716.61,418.06000000000006,75.44999999999999
北北基桃竹苗,2016,44,0.8,337.61,813.06,418.28000000000003,75.78
北北基桃竹苗,2016,45,0.96,366.12,829.1899999999999,476.70000000000005,80.78
北北基桃竹苗,2016,46,0.94,420.22,880.8,526.72,85.85
北北基桃竹苗,2016,47,1.02,428.79,851.51,468.37,82.4
北北基桃竹苗,2016,48,0.95,442.88,808.55,471.51,79.39000000000001
北北基桃竹苗,2016,49,1.03,427.67999999999995,817.85,476.39,79.12
北北基桃竹苗,2016,50,0.95,403.84,818.49,435.39,73.38
北北基桃竹苗,2016,51,1.02,408.53,841.9300000000001,481.91,71.41999999999999
北北基桃竹苗,2016,52,0.99,412.69,856.65,513.1700000000001,71.80999999999999
北北基桃竹苗,2017,1,0.9,440.27,807.92,553.33,72.21
北北基桃竹苗,2017,2,0.85,441.15,801.77,579.84,74.54
北北基桃竹苗,2017,3,0.85,414.82,816.47,531.47,70.2
北北基桃竹苗,2017,4,0.92,402.60999999999996,851.92,519.16,70.41
北北基桃竹苗,2017,5,0.8,367.61,888.66,476.44,65.55000000000001
北北基桃竹苗,2017,6,0.89,353.24,928.88,508.04,62.76
北北基桃竹苗,2017,7,0.81,373.63,980.11,567.25,64.94
北北基桃竹苗,2017,8,0.75,409.77,933.08,575.5799999999999,64.13
北北基桃竹苗,2017,9,0.74,450.25,976.36,624.36,68.5
北北基桃竹苗,2017,10,0.75,499.95000000000005,984.6800000000001,615.13,70.34
北北基桃竹苗,2017,11,0.73,496.45,977.62,591.89,68.97999999999999
北北基桃竹苗,2017,12,0.79,489.93,1027.98,575.5999999999999,72.3
北北基桃竹苗,2017,13,0.85,494.44000000000005,1082.76,633.3,74.21
北北基桃竹苗,2017,14,0.69,484.13999999999993,1114.32,671.11,77.56
北北基桃竹苗,2017,15,0.71,494.85,1083.36,691.5899999999999,82.44999999999999
北北基桃竹苗,2017,16,0.68,487.59000000000003,1017.1800000000001,739.49,82.89
北北基桃竹苗,2017,17,0.72,481.18999999999994,996.97,644.1200000000001,80.64
北北基桃竹苗,2017,18,0.75,472.67999999999995,936.1700000000001,614.3299999999999,83.09
北北基桃竹苗,2017,19,0.78,453.34,933.39,604.75,84.26
北北基桃竹苗,2017,20,0.97,442.21000000000004,1011.73,541.31,83.97
北北基桃竹苗,2017,21,1.07,410.67999999999995,951.8799999999999,500.78999999999996,85.28
北北基桃竹苗,2017,22,1.21,379.36,916.6400000000001,404.97,77.2
北北基桃竹苗,2017,23,1.49,368.26,879.84,394.05,77.01
北北基桃竹苗,2017,24,1.77,366.71,771.46,358.08000000000004,74.56
北北基桃竹苗,2017,25,2.56,359.07,666.5400000000001,338.91,73.41
北北基桃竹苗,2017,26,3.02,356.74999999999994,630.9200000000001,354.78,79.25
北北基桃竹苗,2017,27,2.84,346.95000000000005,588.76,290.98999999999995,76.09
北北基桃竹苗,2017,28,2.67,339.27,570.6800000000001,319.46,81.67
北北基桃竹苗,2017,29,2.22,332.27,619.5300000000001,349.15,84.35
北北基桃竹苗,2017,30,1.71,327.68,631.05,364.69,83.42999999999999
北北基桃竹苗,2017,31,1.36,331.77,665.0699999999999,398.39,83.8
北北基桃竹苗,2017,32,1.08,318.85,676.81,409.98,81.46000000000001
北北基桃竹苗,2017,33,0.74,325.49,680.22,428.53,83.78999999999999
北北基桃竹苗,2017,34,0.71,320.86,665.95,410.63,82.09
北北基桃竹苗,2017,35,0.58,299.2,674.55,394.63,80.26
北北基桃竹苗,2017,36,0.59,317.14,691.8000000000001,407.51,83.44000000000001
北北基桃竹苗,2017,37,0.56,323.27,724.96,401.35999999999996,80.48
北北基桃竹苗,2017,38,0.58,357.06000000000006,860.98,490.35,89.53
北北基桃竹苗,2017,39,0.53,387.28999999999996,901.5799999999999,546.7,95.36999999999999
北北基桃竹苗,2017,40,0.57,376.10999999999996,977.02,569.52,93.17
北北基桃竹苗,2017,41,0.5,341.05,934.1800000000001,529.0699999999999,86.95
北北基桃竹苗,2017,42,0.53,311.48,840.51,420.99,72.56
北北基桃竹苗,2017,43,0.59,307.86,959.64,433.06999999999994,64.97
北北基桃竹苗,2017,44,0.62,315.13,979.4399999999999,412.08000000000004,60.290000000000006
北北基桃竹苗,2017,45,0.65,345.16999999999996,1052.72,450.08000000000004,61.410000000000004
北北基桃竹苗,2017,46,0.62,371.46999999999997,1031.6399999999999,478.13,66.30000000000001
北北基桃竹苗,2017,47,0.71,369.96999999999997,889.71,400.05,65.65
北北基桃竹苗,2017,48,0.81,373.31,827.21,382.28999999999996,65.48
北北基桃竹苗,2017,49,0.88,386.55,813.75,394.0,65.84
北北基桃竹苗,2017,50,1.04,377.96,840.66,387.88,63.45
北北基桃竹苗,2017,51,1.35,383.0,873.26,435.49,66.37
北北基桃竹苗,2017,52,1.72,390.27000000000004,908.45,519.47,69.53
北北基桃竹苗,2018,1,1.69,391.03999999999996,878.34,496.33000000000004,69.35000000000001
北北基桃竹苗,2018,2,1.78,397.23,867.2900000000001,489.67,68.82000000000001
北北基桃竹苗,2018,3,2.22,421.78,838.3900000000001,497.82,71.53
北北基桃竹苗,2018,4,2.34,408.64,823.21,397.95,67.68
北北基桃竹苗,2018,5,2.05,400.73,846.1700000000001,404.44,65.12
北北基桃竹苗,2018,6,2.04,416.29,856.1,443.26,64.53999999999999
北北基桃竹苗,2018,7,2.1,411.11,898.14,509.03999999999996,62.379999999999995
北北基桃竹苗,2018,8,2.29,435.52000000000004,880.84,584.75,63.83
北北基桃竹苗,2018,9,1.99,484.09000000000003,842.67,689.3899999999999,71.53
北北基桃竹苗,2018,10,1.69,456.94000000000005,868.42,674.66,70.32
北北基桃竹苗,2018,11,1.59,478.69000000000005,841.16,644.18,73.4
北北基桃竹苗,2018,12,1.37,472.83000000000004,906.86,630.75,72.27
北北基桃竹苗,2018,13,1.14,423.6,979.26,573.48,66.71000000000001
北北基桃竹苗,2018,14,0.75,423.53000000000003,996.79,650.98,68.97
北北基桃竹苗,2018,15,0.68,403.14000000000004,992.8200000000002,639.8199999999999,68.73
北北基桃竹苗,2018,16,0.67,406.51,1018.1799999999998,669.56,73.24000000000001
北北基桃竹苗,2018,17,0.56,424.73,1051.73,686.52,77.16
北北基桃竹苗,2018,18,0.51,434.28999999999996,1045.8,656.03,81.59
北北基桃竹苗,2018,19,0.47,410.47,1096.6399999999999,625.97,81.21000000000001
北北基桃竹苗,2018,20,0.44,397.47,963.07,587.59,87.84
北北基桃竹苗,2018,21,0.44,382.17,901.7,550.44,92.34
北北基桃竹苗,2018,22,0.46,364.79999999999995,913.6,507.7900000000001,91.99000000000001
北北基桃竹苗,2018,23,0.39,348.72,830.6800000000001,479.81999999999994,91.81
北北基桃竹苗,2018,24,0.46,340.42,959.3699999999999,448.33000000000004,81.37
北北基桃竹苗,2018,25,0.47,319.99,864.56,380.69,74.76
北北基桃竹苗,2018,26,0.52,317.15,774.6399999999999,364.26,76.87
北北基桃竹苗,2018,27,0.49,303.51,747.42,338.07,73.39999999999999
北北基桃竹苗,2018,28,0.47,271.42,580.3299999999999,313.83000000000004,75.14999999999999
北北基桃竹苗,2018,29,0.5,248.74,575.01,330.58000000000004,75.05999999999999
北北基桃竹苗,2018,30,0.5,252.31000000000003,573.75,348.82,74.14999999999999
北北基桃竹苗,2018,31,0.53,268.78999999999996,619.7,390.95,77.75
北北基桃竹苗,2018,32,0.46,292.22,682.45,446.78,82.27000000000001
北北基桃竹苗,2018,33,0.53,324.15999999999997,738.46,442.53,83.36
北北基桃竹苗,2018,34,0.58,322.13,759.1800000000001,395.09,78.74999999999999
北北基桃竹苗,2018,35,0.48,333.35999999999996,700.86,367.12,75.05999999999999
北北基桃竹苗,2018,36,0.55,342.2,705.15,343.27,72.47
北北基桃竹苗,2018,37,0.56,324.28,680.6700000000001,344.05,70.25999999999999
北北基桃竹苗,2018,38,0.64,324.21999999999997,673.28,416.53,74.66999999999999
北北基桃竹苗,2018,39,0.59,304.99,820.22,430.02,71.72999999999999
北北基桃竹苗,2018,40,0.64,302.4,981.5,440.20000000000005,68.92
北北基桃竹苗,2018,41,0.47,318.27,1081.96,444.5,68.23
北北基桃竹苗,2018,42,0.56,324.01,1180.27,385.69,61.89
北北基桃竹苗,2018,43,0.58,344.05999999999995,1168.42,418.67,66.41000000000001
北北基桃竹苗,2018,44,0.7,340.59999999999997,1106.6399999999999,378.16999999999996,64.55
北北基桃竹苗,2018,45,0.6,360.66999999999996,1043.06,444.5,68.88999999999999
北北基桃竹苗,2018,46,0.68,369.68,968.47,460.42999999999995,71.51
北北基桃竹苗,2018,47,0.65,368.13,907.55,421.6499999999999,68.78999999999999
北北基桃竹苗,2018,48,0.73,398.89,835.23,474.27,72.97
北北基桃竹苗,2018,49,0.82,395.86999999999995,829.3199999999999,412.72,70.6
北北基桃竹苗,2018,50,0.87,385.77,800.51,384.48,67.58
北北基桃竹苗,2018,51,1.06,422.68,812.0,454.6,72.35
北北基桃竹苗,2018,52,1.17,382.83,800.62,373.66,66.75
北北基桃竹苗,2019,1,1.1,378.48,785.13,356.66,63.61
北北基桃竹苗,2019,2,1.65,397.78000000000003,770.37,384.35,64.09
北北基桃竹苗,2019,3,1.8,377.96000000000004,765.7299999999999,357.84000000000003,58.410000000000004
北北基桃竹苗,2019,4,2.0,412.03,818.67,448.3,61.839999999999996
北北基桃竹苗,2019,5,2.32,438.31999999999994,857.8799999999999,542.53,64.19
北北基桃竹苗,2019,6,1.32,402.29999999999995,911.4699999999999,553.62,61.34
北北基桃竹苗,2019,7,1.81,384.65,891.23,508.74,60.25999999999999
北北基桃竹苗,2019,8,1.56,383.64,838.29,472.16999999999996,58.42999999999999
北北基桃竹苗,2019,9,1.4,369.41999999999996,857.7199999999999,467.47,56.17
北北基桃竹苗,2019,10,1.3,415.53,886.62,463.23,57.64
北北基桃竹苗,2019,11,1.16,436.85999999999996,986.39,524.7,58.78
北北基桃竹苗,2019,12,1.07,441.52,1004.0799999999999,556.85,59.52
北北基桃竹苗,2019,13,1.01,428.07000000000005,1054.44,519.7900000000001,60.15
北北基桃竹苗,2019,14,0.78,416.97,1078.07,568.1400000000001,62.11
北北基桃竹苗,2019,15,0.79,395.09000000000003,1036.26,538.79,62.27
