region,year,week,case_per_capita(‰),NO2_sum,O3_sum,PM25_sum,SO2_sum
中彰投,2017,24,34.3,267.13,704.63,386.31999999999994,69.89
中彰投,2017,25,38.43,236.03,590.24,324.58,64.59
中彰投,2017,26,37.39,226.24,550.8,318.19,65.28
中彰投,2017,27,36.74,217.29000000000002,539.13,278.32,62.470000000000006
中彰投,2017,28,36.52,219.56,585.51,309.46,66.62
中彰投,2017,29,35.0,230.56,687.87,361.73,71.44
中彰投,2017,30,33.32,237.95999999999998,741.41,419.28000000000003,76.05
中彰投,2017,31,31.14,230.10000000000002,749.81,437.62,75.88
中彰投,2017,32,29.58,216.01000000000002,710.1800000000001,443.01,72.28
中彰投,2017,33,29.93,210.01999999999998,646.5699999999999,421.67,72.44999999999999
中彰投,2017,34,29.95,217.19,627.9,403.52,69.98
中彰投,2017,35,30.07,238.96,668.4799999999999,481.49000000000007,74.62
中彰投,2017,36,30.57,255.42,720.6400000000001,509.59,78.37
中彰投,2017,37,31.94,271.77,789.7,552.24,79.71000000000001
中彰投,2017,38,32.64,294.65,908.85,655.46,87.34
中彰投,2017,39,31.03,297.9,906.69,649.2700000000001,88.57000000000001
中彰投,2017,40,32.67,322.14,967.01,723.8400000000001,90.60000000000001
中彰投,2017,41,33.36,332.72,962.0,755.8299999999999,92.15
中彰投,2017,42,35.33,310.21,849.6600000000001,604.26,78.99000000000001
中彰投,2017,43,41.38,321.76,976.39,626.58,73.02
中彰投,2017,44,41.66,323.9,992.92,569.3199999999999,68.14
中彰投,2017,45,39.85,338.99,991.12,575.73,63.339999999999996
中彰投,2017,46,38.58,374.96000000000004,956.0799999999999,651.3299999999999,68.16
中彰投,2017,47,40.35,387.45000000000005,799.59,588.46,68.68
中彰投,2017,48,39.84,398.18,736.6800000000001,615.62,69.98
中彰投,2017,49,42.13,398.28999999999996,711.24,590.53,68.32
中彰投,2017,50,46.01,405.42999999999995,711.53,587.26,66.56
中彰投,2017,51,49.14,409.08000000000004,744.6600000000001,645.02,68.28
中彰投,2017,52,53.78,432.81000000000006,754.6600000000001,761.3800000000001,72.62
中彰投,2018,1,43.05,454.6,712.47,800.1099999999999,74.97
中彰投,2018,2,43.92,437.75,731.4200000000001,758.53,73.27000000000001
中彰投,2018,3,48.41,465.2,692.53,806.99,74.49000000000001
中彰投,2018,4,47.11,450.88,670.29,660.24,69.46000000000001
中彰投,2018,5,43.53,423.26,701.56,588.32,66.3
中彰投,2018,6,47.33,443.87,682.22,636.58,66.55
中彰投,2018,7,44.54,418.43,747.94,645.4799999999999,66.25
中彰投,2018,8,46.5,423.22999999999996,746.6999999999999,712.47,67.13
中彰投,2018,9,47.8,447.29,755.8999999999999,851.23,71.25999999999999
中彰投,2018,10,43.71,420.12,803.05,823.65,70.95
中彰投,2018,11,45.9,438.98,810.6999999999999,829.54,72.9
中彰投,2018,12,46.34,426.64,905.08,812.75,71.98
中彰投,2018,13,44.67,402.78999999999996,1001.2800000000001,804.89,71.18
中彰投,2018,14,38.18,392.66999999999996,1030.6200000000001,871.85,73.29
中彰投,2018,15,43.49,349.02,1011.07,784.1,71.36
中彰投,2018,16,38.03,351.37,1020.62,825.32,77.46000000000001
中彰投,2018,17,34.77,355.92,1009.05,790.95,80.0
中彰投,2018,18,33.28,355.13,1006.06,761.57,82.33
中彰投,2018,19,32.32,360.66,1009.5800000000002,751.32,82.57
中彰投,2018,20,29.88,320.52,867.28,631.9300000000001,78.6
中彰投,2018,21,28.49,294.93000000000006,803.3499999999999,556.6,80.06
中彰投,2018,22,26.79,283.73,810.3499999999999,506.09000000000003,79.39
中彰投,2018,23,26.17,269.75,817.49,497.37,82.63
中彰投,2018,24,27.11,284.15,966.81,518.76,84.79
中彰投,2018,25,25.35,261.58,881.8299999999999,431.16,77.44
中彰投,2018,26,26.09,251.29,782.7799999999999,393.42,76.56
中彰投,2018,27,26.28,233.57999999999998,674.3699999999999,327.36,69.54
中彰投,2018,28,27.95,216.92,565.3100000000001,325.77,70.46000000000001
中彰投,2018,29,28.29,226.39,685.76,438.59,75.78
中彰投,2018,30,27.99,224.84,700.81,453.47,75.32
中彰投,2018,31,27.36,221.89,749.05,484.14,76.5
中彰投,2018,32,28.56,219.77,805.3800000000001,518.0699999999999,75.58
中彰投,2018,33,29.31,214.17000000000002,746.5699999999999,422.48,70.72
中彰投,2018,34,28.44,214.76,794.52,384.44,68.22
中彰投,2018,35,31.63,220.36999999999998,745.61,365.59000000000003,67.0
中彰投,2018,36,30.71,221.36,702.2099999999999,312.3,62.43
中彰投,2018,37,31.44,246.37,724.5500000000001,385.19000000000005,67.9
中彰投,2018,38,31.49,260.85,715.8900000000001,490.59,71.07
中彰投,2018,39,32.31,263.56,890.6600000000001,525.87,71.85
中彰投,2018,40,35.46,288.33,1054.8000000000002,588.91,73.57
中彰投,2018,41,31.84,296.88,1090.74,574.74,70.07
中彰投,2018,42,32.0,318.20000000000005,1137.42,533.57,69.0
中彰投,2018,43,33.0,352.55,1120.21,603.1899999999999,72.85
中彰投,2018,44,37.82,370.99,984.6399999999999,553.62,71.7
中彰投,2018,45,33.21,392.90999999999997,962.53,680.0799999999999,75.66
中彰投,2018,46,34.09,413.0,919.3499999999999,723.2800000000001,77.97999999999999
中彰投,2018,47,34.56,425.44000000000005,839.67,688.36,75.67999999999999
中彰投,2018,48,37.3,437.53,801.21,742.54,78.44999999999999
中彰投,2018,49,40.27,431.24,753.97,603.4,73.27
中彰投,2018,50,41.3,422.07,706.31,543.54,69.19
中彰投,2018,51,43.25,442.09,727.77,611.74,71.78999999999999
中彰投,2018,52,42.12,415.02000000000004,728.5000000000001,514.9300000000001,66.84
中彰投,2019,1,33.46,424.05,697.94,531.8199999999999,66.74000000000001
中彰投,2019,2,42.23,437.41999999999996,691.5899999999999,567.47,66.69999999999999
中彰投,2019,3,41.66,418.64,665.5799999999999,538.53,62.5
中彰投,2019,4,45.67,447.39,704.81,642.9,65.52
中彰投,2019,5,57.19,456.72,774.5600000000001,716.6099999999999,66.15
中彰投,2019,6,23.17,417.15,820.75,725.3900000000001,64.99
中彰投,2019,7,49.68,414.09000000000003,810.37,690.5600000000001,65.43
中彰投,2019,8,42.16,409.48,762.15,682.18,63.56
中彰投,2019,9,39.34,393.87,774.37,694.7800000000001,63.51
中彰投,2019,10,39.36,433.12,769.3399999999999,658.51,63.53
中彰投,2019,11,43.23,445.78,844.48,745.52,65.63000000000001
中彰投,2019,12,41.63,439.24,846.4100000000001,755.12,66.89
中彰投,2019,13,40.45,419.01000000000005,872.88,694.5899999999999,65.80000000000001
中彰投,2019,14,37.54,388.87,937.0,792.6899999999999,66.77
中彰投,2019,15,38.93,354.08000000000004,895.36,704.98,64.34
中彰投,2019,16,36.87,343.73,933.46,658.08,63.36
中彰投,2019,17,34.36,323.86,897.54,638.13,64.43
中彰投,2019,18,34.06,322.15,855.9499999999999,533.93,62.349999999999994
中彰投,2019,19,34.98,336.09,849.11,528.15,63.669999999999995
中彰投,2019,20,33.14,299.81,756.4999999999999,481.80999999999995,61.97
中彰投,2019,21,33.51,323.22,786.32,514.19,63.48
中彰投,2019,22,32.62,303.90999999999997,739.8399999999999,481.09000000000003,66.33
中彰投,2019,23,30.04,262.37,646.2900000000001,404.66,63.81
中彰投,2019,24,32.46,278.49,734.23,395.39,64.67
中彰投,2019,25,29.79,240.45,618.06,281.71000000000004,61.06999999999999
中彰投,2019,26,29.24,226.35,609.51,258.39,58.58
中彰投,2019,27,27.66,215.04999999999998,624.11,246.73000000000002,57.980000000000004
中彰投,2019,28,28.16,182.64,545.2,243.57,56.95
中彰投,2019,29,27.65,183.19,599.71,283.88,56.86
中彰投,2019,30,27.52,180.98999999999998,593.19,291.46000000000004,57.87
中彰投,2019,31,27.12,195.6,668.33,352.44999999999993,61.58
中彰投,2019,32,26.84,199.0,720.4300000000001,371.15999999999997,62.839999999999996
中彰投,2019,33,27.8,191.12,738.39,324.57,61.709999999999994
中彰投,2019,34,29.75,202.33,766.47,368.59,63.029999999999994
中彰投,2019,35,29.25,205.16,764.83,389.79999999999995,63.949999999999996
中彰投,2019,36,30.74,221.57,774.6999999999999,403.86999999999995,65.94
中彰投,2019,37,29.12,239.92999999999998,833.4100000000001,515.15,70.00999999999999
中彰投,2019,38,34.73,240.16,1005.86,515.38,68.75
中彰投,2019,39,33.3,261.58,1017.06,502.58,66.23
中彰投,2019,40,31.23,271.95,1084.3400000000001,639.04,67.23
中彰投,2019,41,31.41,291.69,1112.02,662.5400000000001,67.77000000000001
中彰投,2019,42,36.45,303.51,1059.52,663.56,67.83
中彰投,2019,43,36.0,318.87,1107.9899999999998,692.3100000000001,69.2
中彰投,2019,44,34.94,334.19,1103.02,604.9300000000001,66.38000000000001
中彰投,2019,45,35.68,335.87,1100.19,543.3100000000001,63.870000000000005
中彰投,2019,46,38.96,373.59999999999997,1074.9800000000002,654.29,65.57
中彰投,2019,47,39.0,361.48999999999995,1002.5700000000002,607.6800000000001,63.279999999999994
中彰投,2019,48,37.56,361.84999999999997,960.34,560.97,63.3
中彰投,2019,49,37.49,359.71,888.8399999999999,515.45,61.33
中彰投,2019,50,42.32,371.78,801.38,467.47,60.78
中彰投,2019,51,43.3,392.34,744.8,481.03,60.989999999999995
中彰投,2019,52,42.75,413.21999999999997,684.2700000000001,480.60999999999996,61.03
北北基桃竹苗,2016,4,44.23,482.03999999999996,703.75,582.1,75.92999999999999
北北基桃竹苗,2016,5,52.23,456.05,753.13,473.89,69.42999999999999
北北基桃竹苗,2016,6,66.54,456.22999999999996,814.98,549.38,71.82
北北基桃竹苗,2016,7,32.66,443.66,802.56,514.72,70.28
北北基桃竹苗,2016,8,67.02,432.63,860.6100000000001,553.22,65.12
北北基桃竹苗,2016,9,60.74,448.17,914.54,632.6500000000001,67.28999999999999
北北基桃竹苗,2016,10,59.06,481.75999999999993,815.3199999999999,595.1600000000001,68.31
北北基桃竹苗,2016,11,53.4,522.66,829.0699999999999,606.87,69.25
北北基桃竹苗,2016,12,49.91,558.1899999999999,810.34,624.61,71.83
北北基桃竹苗,2016,13,46.89,587.24,852.03,711.95,77.72
北北基桃竹苗,2016,14,51.79,582.17,879.04,808.9200000000001,80.72
北北基桃竹苗,2016,15,41.41,561.1800000000001,874.3599999999999,842.55,84.81
北北基桃竹苗,2016,16,41.26,549.71,880.9300000000001,825.99,87.9
北北基桃竹苗,2016,17,38.81,502.61,795.0,775.7900000000001,87.57000000000001
北北基桃竹苗,2016,18,38.27,482.24,881.7099999999999,737.0400000000001,86.35000000000001
北北基桃竹苗,2016,19,36.36,456.99,903.11,713.54,89.19000000000001
北北基桃竹苗,2016,20,35.25,421.80999999999995,931.9699999999999,681.8100000000001,86.98
北北基桃竹苗,2016,21,35.79,435.73,903.22,648.5500000000001,90.18
北北基桃竹苗,2016,22,32.04,400.26000000000005,783.8299999999999,507.78999999999996,87.02
北北基桃竹苗,2016,23,29.88,387.30999999999995,763.5799999999999,466.7699999999999,83.74
北北基桃竹苗,2016,24,27.98,371.86,646.8299999999999,407.11,81.64999999999999
北北基桃竹苗,2016,25,29.45,338.99,635.72,342.69,78.47
北北基桃竹苗,2016,26,28.02,344.6,646.87,336.33,81.09
北北基桃竹苗,2016,27,26.99,326.71,612.47,311.89,79.72
北北基桃竹苗,2016,28,25.67,325.87,630.93,319.54999999999995,81.32
北北基桃竹苗,2016,29,26.94,321.83,616.87,331.15,77.34
北北基桃竹苗,2016,30,26.56,324.57,656.7700000000001,374.45,80.3
北北基桃竹苗,2016,31,26.75,332.75,707.35,398.23999999999995,82.39000000000001
北北基桃竹苗,2016,32,27.1,339.24,714.6600000000001,410.85,86.07
北北基桃竹苗,2016,33,28.17,337.59,744.9000000000001,386.85,86.31
北北基桃竹苗,2016,34,28.61,330.05,724.0,369.36,82.56
北北基桃竹苗,2016,35,29.19,350.51,850.1399999999999,436.57,84.30000000000001
北北基桃竹苗,2016,36,31.19,359.87999999999994,851.69,442.0,82.66000000000001
北北基桃竹苗,2016,37,29.55,358.3399999999999,819.07,438.31999999999994,80.94
北北基桃竹苗,2016,38,27.08,346.6,844.4199999999998,406.45,74.06
北北基桃竹苗,2016,39,34.2,313.66999999999996,698.97,331.14000000000004,67.68
北北基桃竹苗,2016,40,27.04,301.34000000000003,688.7400000000001,341.58000000000004,66.25
北北基桃竹苗,2016,41,30.5,301.55,741.73,332.77000000000004,64.06
北北基桃竹苗,2016,42,30.61,297.12,699.7,356.82,66.37
北北基桃竹苗,2016,43,30.9,339.07,716.61,418.06000000000006,75.44999999999999
北北基桃竹苗,2016,44,32.49,337.61,813.06,418.28000000000003,75.78
北北基桃竹苗,2016,45,38.27,366.12,829.1899999999999,476.70000000000005,80.78
北北基桃竹苗,2016,46,38.75,420.22,880.8,526.72,85.85
北北基桃竹苗,2016,47,38.98,428.79,851.51,468.37,82.4
北北基桃竹苗,2016,48,37.88,442.88,808.55,471.51,79.39000000000001
北北基桃竹苗,2016,49,39.45,427.67999999999995,817.85,476.39,79.12
北北基桃竹苗,2016,50,39.14,403.84,818.49,435.39,73.38
北北基桃竹苗,2016,51,40.02,408.53,841.9300000000001,481.91,71.41999999999999
北北基桃竹苗,2016,52,40.22,412.69,856.65,513.1700000000001,71.80999999999999
北北基桃竹苗,2017,1,39.18,440.27,807.92,553.33,72.21
北北基桃竹苗,2017,2,39.75,441.15,801.77,579.84,74.54
北北基桃竹苗,2017,3,41.93,414.82,816.47,531.47,70.2
北北基桃竹苗,2017,4,46.3,402.60999999999996,851.92,519.16,70.41
北北基桃竹苗,2017,5,35.2,367.61,888.66,476.44,65.55000000000001
北北基桃竹苗,2017,6,44.89,353.24,928.88,508.04,62.76
北北基桃竹苗,2017,7,43.4,373.63,980.11,567.25,64.94
北北基桃竹苗,2017,8,37.95,409.77,933.08,575.5799999999999,64.13
北北基桃竹苗,2017,9,38.59,450.25,976.36,624.36,68.5
北北基桃竹苗,2017,10,39.74,499.95000000000005,984.6800000000001,615.13,70.34
北北基桃竹苗,2017,11,39.43,496.45,977.62,591.89,68.97999999999999
北北基桃竹苗,2017,12,38.9,489.93,1027.98,575.5999999999999,72.3
北北基桃竹苗,2017,13,41.63,494.44000000000005,1082.76,633.3,74.21
北北基桃竹苗,2017,14,41.22,484.13999999999993,1114.32,671.11,77.56
北北基桃竹苗,2017,15,38.5,494.85,1083.36,691.5899999999999,82.44999999999999
北北基桃竹苗,2017,16,34.01,487.59000000000003,1017.1800000000001,739.49,82.89
北北基桃竹苗,2017,17,37.87,481.18999999999994,996.97,644.1200000000001,80.64
北北基桃竹苗,2017,18,37.01,472.67999999999995,936.1700000000001,614.3299999999999,83.09
北北基桃竹苗,2017,19,34.99,453.34,933.39,604.75,84.26
北北基桃竹苗,2017,20,35.16,442.21000000000004,1011.73,541.31,83.97
北北基桃竹苗,2017,21,34.66,410.67999999999995,951.8799999999999,500.78999999999996,85.28
北北基桃竹苗,2017,22,29.99,379.36,916.6400000000001,404.97,77.2
北北基桃竹苗,2017,23,31.51,368.26,879.84,394.05,77.01
北北基桃竹苗,2017,24,31.03,366.71,771.46,358.08000000000004,74.56
北北基桃竹苗,2017,25,33.76,359.07,666.5400000000001,338.91,73.41
北北基桃竹苗,2017,26,33.47,356.74999999999994,630.9200000000001,354.78,79.25
北北基桃竹苗,2017,27,33.08,346.95000000000005,588.76,290.98999999999995,76.09
北北基桃竹苗,2017,28,32.24,339.27,570.6800000000001,319.46,81.67
北北基桃竹苗,2017,29,30.56,332.27,619.5300000000001,349.15,84.35
北北基桃竹苗,2017,30,28.06,327.68,631.05,364.69,83.42999999999999
北北基桃竹苗,2017,31,26.09,331.77,665.0699999999999,398.39,83.8
北北基桃竹苗,2017,32,24.83,318.85,676.81,409.98,81.46000000000001
北北基桃竹苗,2017,33,24.82,325.49,680.22,428.53,83.78999999999999
北北基桃竹苗,2017,34,24.9,320.86,665.95,410.63,82.09
北北基桃竹苗,2017,35,25.23,299.2,674.55,394.63,80.26
北北基桃竹苗,2017,36,26.08,317.14,691.8000000000001,407.51,83.44000000000001
北北基桃竹苗,2017,37,27.82,323.27,724.96,401.35999999999996,80.48
北北基桃竹苗,2017,38,29.49,357.06000000000006,860.98,490.35,89.53
北北基桃竹苗,2017,39,28.42,387.28999999999996,901.5799999999999,546.7,95.36999999999999
北北基桃竹苗,2017,40,29.32,376.10999999999996,977.02,569.52,93.17
北北基桃竹苗,2017,41,27.28,341.05,934.1800000000001,529.0699999999999,86.95
北北基桃竹苗,2017,42,30.06,311.48,840.51,420.99,72.56
北北基桃竹苗,2017,43,36.67,307.86,959.64,433.06999999999994,64.97
北北基桃竹苗,2017,44,37.07,315.13,979.4399999999999,412.08000000000004,60.290000000000006
北北基桃竹苗,2017,45,36.38,345.16999999999996,1052.72,450.08000000000004,61.410000000000004
北北基桃竹苗,2017,46,35.26,371.46999999999997,1031.6399999999999,478.13,66.30000000000001
北北基桃竹苗,2017,47,36.63,369.96999999999997,889.71,400.05,65.65
北北基桃竹苗,2017,48,36.81,373.31,827.21,382.28999999999996,65.48
北北基桃竹苗,2017,49,39.13,386.55,813.75,394.0,65.84
北北基桃竹苗,2017,50,42.44,377.96,840.66,387.88,63.45
北北基桃竹苗,2017,51,45.32,383.0,873.26,435.49,66.37
北北基桃竹苗,2017,52,49.98,390.27000000000004,908.45,519.47,69.53
北北基桃竹苗,2018,1,40.18,391.03999999999996,878.34,496.33000000000004,69.35000000000001
北北基桃竹苗,2018,2,40.75,397.23,867.2900000000001,489.67,68.82000000000001
北北基桃竹苗,2018,3,42.94,421.78,838.3900000000001,497.82,71.53
北北基桃竹苗,2018,4,41.08,408.64,823.21,397.95,67.68
北北基桃竹苗,2018,5,37.54,400.73,846.1700000000001,404.44,65.12
北北基桃竹苗,2018,6,41.74,416.29,856.1,443.26,64.53999999999999
北北基桃竹苗,2018,7,38.89,411.11,898.14,509.03999999999996,62.379999999999995
北北基桃竹苗,2018,8,41.93,435.52000000000004,880.84,584.75,63.83
北北基桃竹苗,2018,9,42.44,484.09000000000003,842.67,689.3899999999999,71.53
北北基桃竹苗,2018,10,39.83,456.94000000000005,868.42,674.66,70.32
北北基桃竹苗,2018,11,41.72,478.69000000000005,841.16,644.18,73.4
北北基桃竹苗,2018,12,41.24,472.83000000000004,906.86,630.75,72.27
北北基桃竹苗,2018,13,40.78,423.6,979.26,573.48,66.71000000000001
北北基桃竹苗,2018,14,33.87,423.53000000000003,996.79,650.98,68.97
北北基桃竹苗,2018,15,38.95,403.14000000000004,992.8200000000002,639.8199999999999,68.73
北北基桃竹苗,2018,16,34.75,406.51,1018.1799999999998,669.56,73.24000000000001
北北基桃竹苗,2018,17,32.06,424.73,1051.73,686.52,77.16
北北基桃竹苗,2018,18,30.53,434.28999999999996,1045.8,656.03,81.59
北北基桃竹苗,2018,19,30.03,410.47,1096.6399999999999,625.97,81.21000000000001
北北基桃竹苗,2018,20,27.29,397.47,963.07,587.59,87.84
北北基桃竹苗,2018,21,26.78,382.17,901.7,550.44,92.34
北北基桃竹苗,2018,22,24.95,364.79999999999995,913.6,507.7900000000001,91.99000000000001
北北基桃竹苗,2018,23,24.66,348.72,830.6800000000001,479.81999999999994,91.81
北北基桃竹苗,2018,24,25.87,340.42,959.3699999999999,448.33000000000004,81.37
北北基桃竹苗,2018,25,23.83,319.99,864.56,380.69,74.76
北北基桃竹苗,2018,26,24.32,317.15,774.6399999999999,364.26,76.87
北北基桃竹苗,2018,27,24.39,303.51,747.42,338.07,73.39999999999999
北北基桃竹苗,2018,28,23.42,271.42,580.3299999999999,313.83000000000004,75.14999999999999
北北基桃竹苗,2018,29,23.58,248.74,575.01,330.58000000000004,75.05999999999999
北北基桃竹苗,2018,30,23.35,252.31000000000003,573.75,348.82,74.14999999999999
北北基桃竹苗,2018,31,23.34,268.78999999999996,619.7,390.95,77.75
北北基桃竹苗,2018,32,24.47,292.22,682.45,446.78,82.27000000000001
北北基桃竹苗,2018,33,25.46,324.15999999999997,738.46,442.53,83.36
北北基桃竹苗,2018,34,26.24,322.13,759.1800000000001,395.09,78.74999999999999
北北基桃竹苗,2018,35,27.48,333.35999999999996,700.86,367.12,75.05999999999999
北北基桃竹苗,2018,36,27.95,342.2,705.15,343.27,72.47
北北基桃竹苗,2018,37,28.85,324.28,680.6700000000001,344.05,70.25999999999999
北北基桃竹苗,2018,38,28.89,324.21999999999997,673.28,416.53,74.66999999999999
北北基桃竹苗,2018,39,28.18,304.99,820.22,430.02,71.72999999999999
北北基桃竹苗,2018,40,32.58,302.4,981.5,440.20000000000005,68.92
北北基桃竹苗,2018,41,29.06,318.27,1081.96,444.5,68.23
北北基桃竹苗,2018,42,31.01,324.01,1180.27,385.69,61.89
北北基桃竹苗,2018,43,31.09,344.05999999999995,1168.42,418.67,66.41000000000001
北北基桃竹苗,2018,44,33.91,340.59999999999997,1106.6399999999999,378.16999999999996,64.55
北北基桃竹苗,2018,45,29.6,360.66999999999996,1043.06,444.5,68.88999999999999
北北基桃竹苗,2018,46,30.41,369.68,968.47,460.42999999999995,71.51
北北基桃竹苗,2018,47,30.19,368.13,907.55,421.6499999999999,68.78999999999999
北北基桃竹苗,2018,48,33.97,398.89,835.23,474.27,72.97
北北基桃竹苗,2018,49,35.84,395.86999999999995,829.3199999999999,412.72,70.6
北北基桃竹苗,2018,50,36.36,385.77,800.51,384.48,67.58
北北基桃竹苗,2018,51,38.72,422.68,812.0,454.6,72.35
北北基桃竹苗,2018,52,37.4,382.83,800.62,373.66,66.75
北北基桃竹苗,2019,1,30.55,378.48,785.13,356.66,63.61
北北基桃竹苗,2019,2,39.09,397.78000000000003,770.37,384.35,64.09
北北基桃竹苗,2019,3,39.2,377.96000000000004,765.7299999999999,357.84000000000003,58.410000000000004
北北基桃竹苗,2019,4,42.8,412.03,818.67,448.3,61.839999999999996
北北基桃竹苗,2019,5,53.57,438.31999999999994,857.8799999999999,542.53,64.19
北北基桃竹苗,2019,6,20.27,402.29999999999995,911.4699999999999,553.62,61.34
北北基桃竹苗,2019,7,45.38,384.65,891.23,508.74,60.25999999999999
北北基桃竹苗,2019,8,38.36,383.64,838.29,472.16999999999996,58.42999999999999
北北基桃竹苗,2019,9,35.72,369.41999999999996,857.7199999999999,467.47,56.17
北北基桃竹苗,2019,10,37.17,415.53,886.62,463.23,57.64
北北基桃竹苗,2019,11,38.93,436.85999999999996,986.39,524.7,58.78
北北基桃竹苗,2019,12,36.88,441.52,1004.0799999999999,556.85,59.52
北北基桃竹苗,2019,13,36.19,428.07000000000005,1054.44,519.7900000000001,60.15
北北基桃竹苗,2019,14,33.97,416.97,1078.07,568.1400000000001,62.11
北北基桃竹苗,2019,15,35.58,395.09000000000003,1036.26,538.79,62.27
