region,year,week,case_per_capita(‰),NO2_sum,O3_sum,PM25_sum,SO2_sum
中彰投,2017,30,6.61,125.41,421.0,272.62,41.81
中彰投,2017,31,6.03,109.97,372.48,232.65,38.18
中彰投,2017,32,5.68,90.6,289.18,170.39,30.47
中彰投,2017,33,5.84,100.05000000000001,274.09,189.02,34.269999999999996
中彰投,2017,34,5.84,126.59,338.72,233.13,39.510000000000005
中彰投,2017,35,6.22,138.91,394.39,292.47,40.35
中彰投,2017,36,6.16,128.82999999999998,381.92,276.46,38.86
中彰投,2017,37,6.47,132.85999999999999,395.31,259.77,39.36
中彰投,2017,38,6.74,165.82,526.9300000000001,379.0,48.480000000000004
中彰投,2017,39,6.26,165.04,511.38,389.5,49.21
中彰投,2017,40,6.53,156.32,440.08000000000004,344.84000000000003,42.120000000000005
中彰投,2017,41,6.8,167.68,450.62,366.33000000000004,42.94
中彰投,2017,42,6.82,153.89,409.58000000000004,259.42,36.870000000000005
中彰投,2017,43,8.14,154.08,525.77,260.25,30.08
中彰投,2017,44,8.09,170.01,583.3399999999999,309.9,31.27
中彰投,2017,45,8.09,184.91,465.34999999999997,315.48,33.26
中彰投,2017,46,8.08,204.95,372.74,341.43,36.89
中彰投,2017,47,8.2,202.54000000000002,334.24,272.98,35.42
中彰投,2017,48,8.11,193.23000000000002,363.94,274.19,33.09
中彰投,2017,49,8.86,195.75,377.0,317.55,32.9
中彰投,2017,50,9.59,212.2,347.59000000000003,313.07,33.47
中彰投,2017,51,10.43,213.33,367.66,327.47,35.379999999999995
中彰投,2017,52,11.73,220.61,407.07000000000005,448.31000000000006,39.15
中彰投,2018,1,8.71,241.26999999999998,344.81,472.64,39.59
中彰投,2018,2,9.43,217.14,324.35,310.21999999999997,34.120000000000005
中彰投,2018,3,10.08,223.93,347.72,334.35,34.9
中彰投,2018,4,10.02,233.74,345.94,350.02,35.34
中彰投,2018,5,9.32,199.32999999999998,353.84000000000003,253.97,31.4
中彰投,2018,6,10.02,210.13,336.28,286.56,31.21
中彰投,2018,7,9.26,219.1,394.1,391.51,34.85
中彰投,2018,8,9.87,213.1,410.41999999999996,425.90999999999997,35.92
中彰投,2018,9,10.21,228.19,361.79999999999995,459.72,36.41
中彰投,2018,10,9.18,207.01999999999998,392.63,397.74,35.03
中彰投,2018,11,9.93,210.79,448.9,369.82,36.49
中彰投,2018,12,10.03,219.62,512.45,415.01,36.95
中彰投,2018,13,9.95,192.0,552.38,435.07000000000005,34.69
中彰投,2018,14,8.13,173.05,518.1700000000001,456.84000000000003,36.34
中彰投,2018,15,9.51,157.02,458.69,349.03,36.67
中彰投,2018,16,7.99,178.32,502.45,368.48,41.120000000000005
中彰投,2018,17,7.38,198.9,550.36,441.92,43.33
中彰投,2018,18,7.25,176.81,503.61,393.09000000000003,41.209999999999994
中彰投,2018,19,6.98,161.76,459.22,309.4,39.239999999999995
中彰投,2018,20,6.15,143.71,363.66999999999996,238.84,37.39
中彰投,2018,21,6.06,133.17000000000002,344.13,247.2,40.82
中彰投,2018,22,5.73,140.01999999999998,446.68,267.25,42.0
中彰投,2018,23,5.35,136.57999999999998,473.36,250.17000000000002,41.81
中彰投,2018,24,5.75,144.13,520.13,251.51,42.790000000000006
中彰投,2018,25,5.09,125.0,408.46999999999997,180.99,35.63
中彰投,2018,26,5.42,107.16,262.65,141.91,33.77
中彰投,2018,27,5.21,108.58,265.9,146.37,33.910000000000004
中彰投,2018,28,5.67,109.75999999999999,302.66,183.85999999999999,36.69
中彰投,2018,29,5.94,117.81,419.86,292.21999999999997,41.87
中彰投,2018,30,5.9,115.08,398.15,269.61,38.629999999999995
中彰投,2018,31,5.71,104.08,329.19,191.92000000000002,34.629999999999995
中彰投,2018,32,5.86,104.69,407.23,248.45999999999998,36.95
中彰投,2018,33,6.02,110.09,417.38,230.56,36.09
中彰投,2018,34,5.97,110.07,387.28999999999996,135.98000000000002,31.270000000000003
中彰投,2018,35,6.34,110.28,328.23,135.03,30.91
中彰投,2018,36,6.34,111.28999999999999,314.92,176.32,31.16
中彰投,2018,37,6.5,136.09,396.32000000000005,250.16,36.99
中彰投,2018,38,6.51,149.56,400.97,314.27,39.91
中彰投,2018,39,6.45,127.47,494.34000000000003,275.71000000000004,34.86
中彰投,2018,40,7.21,138.76999999999998,653.83,274.64,33.66
中彰投,2018,41,6.75,169.41,596.4000000000001,299.03,35.21
中彰投,2018,42,6.27,179.43,483.59000000000003,258.93,35.34
中彰投,2018,43,6.86,183.14,523.81,304.15999999999997,37.64
中彰投,2018,44,7.74,191.56,501.04999999999995,294.69,36.36
中彰投,2018,45,6.7,209.76999999999998,438.72,375.91999999999996,38.019999999999996
中彰投,2018,46,6.74,221.44,418.29999999999995,428.59000000000003,41.62
中彰投,2018,47,6.91,215.67000000000002,400.95,312.44,37.66
中彰投,2018,48,7.66,216.09,382.90999999999997,313.95,36.83
中彰投,2018,49,8.54,215.57,353.02,290.96000000000004,35.61
中彰投,2018,50,8.98,205.98,323.4,229.59,32.36
中彰投,2018,51,9.35,226.51999999999998,374.75,320.78,36.18
中彰投,2018,52,9.22,209.04000000000002,405.1,285.34000000000003,34.48
中彰投,2019,1,7.18,197.53,323.19,211.04,30.560000000000002
中彰投,2019,2,9.24,228.38,286.49,282.13,32.22
中彰投,2019,3,8.97,221.11,342.39,327.49,31.94
中彰投,2019,4,9.8,219.01,418.32,360.77,33.3
中彰投,2019,5,12.83,235.61,432.17,389.12,34.21
中彰投,2019,6,5.49,198.14,402.43,364.62,31.689999999999998
中彰投,2019,7,10.81,178.48000000000002,378.2,301.44,31.22
中彰投,2019,8,9.29,211.34,359.72,317.56,31.87
中彰投,2019,9,8.79,215.39,396.17,393.34000000000003,32.29
中彰投,2019,10,8.65,221.78,409.62,340.95,31.66
中彰投,2019,11,9.43,230.39,448.31,352.18,33.34
中彰投,2019,12,9.06,217.45999999999998,436.79,414.17,35.230000000000004
中彰投,2019,13,9.05,188.62,424.57000000000005,342.40999999999997,32.46
中彰投,2019,14,8.36,171.41000000000003,500.21000000000004,378.52,31.54
中彰投,2019,15,8.26,165.46,470.78999999999996,362.57,31.88
中彰投,2019,16,8.0,172.32,433.25,279.56,31.82
中彰投,2019,17,7.63,158.4,426.75,275.56,32.55
中彰投,2019,18,7.31,149.82999999999998,422.7,254.37,30.53
中彰投,2019,19,7.48,177.69,422.36,252.59,31.119999999999997
中彰投,2019,20,7.25,149.98,333.79999999999995,227.44,31.439999999999998
中彰投,2019,21,7.01,145.53,363.96000000000004,261.6,32.36
中彰投,2019,22,6.83,153.93,406.04,253.65,34.89
中彰投,2019,23,6.47,116.84,282.33000000000004,143.06,31.45
中彰投,2019,24,6.92,124.56,328.19,141.74,29.78
中彰投,2019,25,6.39,123.60999999999999,335.73,138.65,29.619999999999997
中彰投,2019,26,6.0,101.78999999999999,281.32,116.65,28.8
中彰投,2019,27,5.62,91.44,288.38,108.08,28.36
中彰投,2019,28,5.89,80.85,263.88,126.92,28.15
中彰投,2019,29,5.85,91.75,311.33,175.8,28.5
中彰投,2019,30,5.79,100.14,329.31,164.54,29.72
中彰投,2019,31,5.59,103.85,357.0,176.64999999999998,33.08
中彰投,2019,32,5.59,98.86000000000001,391.12,206.62,33.12
中彰投,2019,33,5.78,87.27000000000001,381.39,147.92,28.63
中彰投,2019,34,6.12,103.47,375.35,161.97,29.909999999999997
中彰投,2019,35,6.19,117.89,383.44,241.88,35.32
中彰投,2019,36,6.27,118.1,399.35,241.89999999999998,36.03
中彰投,2019,37,6.13,122.03999999999999,449.97,273.27,34.69
中彰投,2019,38,7.4,122.06,606.51,273.48,32.72
中彰投,2019,39,7.0,139.54,567.0899999999999,229.31,31.54
中彰投,2019,40,6.3,149.89,477.83,365.56,34.510000000000005
中彰投,2019,41,6.58,152.15,544.9300000000001,433.23,36.230000000000004
中彰投,2019,42,7.97,153.62,581.69,298.0,33.32
中彰投,2019,43,7.9,166.72,563.06,259.08000000000004,32.97
中彰投,2019,44,7.44,180.57,521.33,306.93,33.06
中彰投,2019,45,7.62,169.14999999999998,537.1300000000001,284.23,30.9
中彰投,2019,46,8.6,193.02999999999997,553.6500000000001,347.36,32.51
中彰投,2019,47,8.71,192.33999999999997,465.44,323.45,32.379999999999995
中彰投,2019,48,8.26,168.82,406.69,213.61,30.79
中彰投,2019,49,8.69,167.37,423.4,192.0,28.95
中彰投,2019,50,9.61,202.95999999999998,394.69,253.86,29.99
中彰投,2019,51,9.83,224.97,321.4,289.03,32.04
中彰投,2019,52,9.46,210.26,289.58000000000004,226.75,31.04
北北基桃竹苗,2016,2,9.54,246.08999999999997,342.05,316.63,39.56
北北基桃竹苗,2016,3,9.42,232.95,385.94,296.22,35.3
北北基桃竹苗,2016,4,9.53,235.95,361.7,265.47,36.37
北北基桃竹苗,2016,5,11.11,223.1,367.19,177.67000000000002,34.129999999999995
北北基桃竹苗,2016,6,14.3,220.28,453.28,283.91,35.45
北北基桃竹苗,2016,7,7.4,220.56,435.37,337.05,36.15
北北基桃竹苗,2016,8,14.25,212.35,407.33000000000004,269.31,29.67
北北基桃竹苗,2016,9,12.68,227.61,479.17,295.6,31.14
北北基桃竹苗,2016,10,12.12,269.40999999999997,407.99,325.85,38.64
北北基桃竹苗,2016,11,11.02,295.04999999999995,349.9,311.27,38.11
北北基桃竹苗,2016,12,10.32,288.78,402.35,298.76,33.19
北北基桃竹苗,2016,13,9.7,292.19,502.13,400.68,39.61
北北基桃竹苗,2016,14,11.06,293.39,476.69,510.16,47.53
北北基桃竹苗,2016,15,8.97,268.99,372.23,441.87,45.2
北北基桃竹苗,2016,16,8.87,256.32,404.24,315.83000000000004,40.370000000000005
北北基桃竹苗,2016,17,8.28,233.62,422.77,333.92,42.370000000000005
北北基桃竹苗,2016,18,8.04,225.92,477.46999999999997,421.21000000000004,45.980000000000004
北北基桃竹苗,2016,19,7.85,223.37,480.34,379.62,46.82
北北基桃竹苗,2016,20,7.46,195.89,454.5,260.6,41.0
北北基桃竹苗,2016,21,7.43,212.36,422.88,268.93,43.36
北北基桃竹苗,2016,22,6.82,204.37,329.33,247.19,46.019999999999996
北北基桃竹苗,2016,23,6.26,174.95,340.7,197.83999999999997,40.379999999999995
北北基桃竹苗,2016,24,6.02,167.49,317.5,159.92,35.629999999999995
北北基桃竹苗,2016,25,6.23,164.04000000000002,295.02,144.85,38.09
北北基桃竹苗,2016,26,6.03,177.11,329.37,176.41,45.46
北北基桃竹苗,2016,27,5.6,162.67,317.45,167.04,41.629999999999995
北北基桃竹苗,2016,28,5.42,148.76,301.56,143.14,35.86
北北基桃竹苗,2016,29,5.66,159.16,299.42,164.11,35.71
北北基桃竹苗,2016,30,5.58,175.81,355.21000000000004,231.31,44.44
北北基桃竹苗,2016,31,5.64,173.59,407.93,234.13,46.68000000000001
北北基桃竹苗,2016,32,5.76,163.43,359.45000000000005,179.54000000000002,41.63
北北基桃竹苗,2016,33,5.95,164.0,336.97,152.72,39.63
北北基桃竹苗,2016,34,6.15,166.62,364.54999999999995,189.82,40.93000000000001
北北基桃竹苗,2016,35,6.13,186.51,513.17,283.85,44.67
北北基桃竹苗,2016,36,6.4,193.26,487.14,252.18,41.730000000000004
北北基桃竹苗,2016,37,6.03,171.82999999999998,305.9,154.47,36.269999999999996
北北基桃竹苗,2016,38,5.56,153.34,357.28,154.27,32.33
北北基桃竹苗,2016,39,6.86,141.84,393.07,176.67000000000002,31.410000000000004
北北基桃竹苗,2016,40,5.57,148.0,331.46000000000004,187.31,33.92
北北基桃竹苗,2016,41,6.15,159.70999999999998,348.65999999999997,156.10000000000002,32.65
北北基桃竹苗,2016,42,6.15,149.12,368.24,169.51,32.45
北北基桃竹苗,2016,43,6.45,179.36,367.95,261.96000000000004,42.8
北北基桃竹苗,2016,44,6.84,188.49,444.82,248.77,43.33
北北基桃竹苗,2016,45,8.04,186.76,461.24,214.74,37.980000000000004
北北基桃竹苗,2016,46,8.36,231.73000000000002,435.98,277.95000000000005,42.52
北北基桃竹苗,2016,47,8.46,242.03,390.27,253.63,44.42
北北基桃竹苗,2016,48,8.19,211.14999999999998,372.57000000000005,193.56,36.870000000000005
北北基桃竹苗,2016,49,8.49,185.64999999999998,427.58000000000004,222.76,34.7
北北基桃竹苗,2016,50,8.37,192.69,445.91999999999996,241.82999999999998,36.51
北北基桃竹苗,2016,51,9.04,222.88,414.35,259.15,36.72
北北基桃竹苗,2016,52,9.22,220.0,410.73,271.34000000000003,35.3
北北基桃竹苗,2017,1,9.1,217.39,393.57000000000005,294.18,35.49
北北基桃竹苗,2017,2,8.92,221.14999999999998,391.04,308.5,39.24
北北基桃竹苗,2017,3,9.46,197.43,422.9,237.29000000000002,34.71
北北基桃竹苗,2017,4,10.59,181.45999999999998,460.88,210.66,31.17
北北基桃竹苗,2017,5,8.56,170.18,465.76,239.14999999999998,30.84
北北基桃竹苗,2017,6,10.78,171.78,468.0,297.38,31.589999999999996
北北基桃竹苗,2017,7,10.26,203.45,514.35,328.1,34.099999999999994
北北基桃竹苗,2017,8,8.71,237.99,465.08000000000004,278.2,32.54
北北基桃竹苗,2017,9,8.75,246.8,462.01,296.26,34.4
北北基桃竹苗,2017,10,9.17,261.96000000000004,519.6,336.93,37.8
北北基桃竹苗,2017,11,9.04,249.65,515.61,295.63,34.58
北北基桃竹苗,2017,12,8.97,227.97,508.38,238.67,34.5
北北基桃竹苗,2017,13,9.66,244.79,567.15,337.66999999999996,39.629999999999995
北北基桃竹苗,2017,14,9.69,256.16999999999996,605.94,432.44,43.06
北北基桃竹苗,2017,15,8.92,250.06,516.21,353.92,42.82
北北基桃竹苗,2017,16,7.69,231.42000000000002,411.24,307.05,39.83
北北基桃竹苗,2017,17,8.6,231.13,480.76,290.20000000000005,37.82
北北基桃竹苗,2017,18,8.5,241.26,524.9300000000001,307.28,43.26
北北基桃竹苗,2017,19,7.93,222.21,452.63,314.54999999999995,46.44
北北基桃竹苗,2017,20,7.67,200.95,486.8,234.02999999999997,40.709999999999994
北北基桃竹苗,2017,21,7.56,188.47,499.25,186.24,38.84
北北基桃竹苗,2017,22,6.65,178.41,429.84000000000003,170.94,36.49
北北基桃竹苗,2017,23,6.88,179.79,380.59000000000003,207.81,38.17
北北基桃竹苗,2017,24,6.6,188.3,341.62,187.14000000000001,38.07
北北基桃竹苗,2017,25,7.16,179.28,285.95000000000005,131.1,35.239999999999995
北北基桃竹苗,2017,26,7.1,168.45,289.3,167.64,41.18
北北基桃竹苗,2017,27,6.94,167.67000000000002,302.81,159.89,40.85
北北基桃竹苗,2017,28,7.04,170.82,281.38,151.82,40.49
北北基桃竹苗,2017,29,6.64,164.6,316.72,189.26,43.5
北北基桃竹苗,2017,30,6.32,156.86,349.66999999999996,212.87,42.94
北北基桃竹苗,2017,31,5.65,167.17000000000002,348.35,209.13,40.3
北北基桃竹苗,2017,32,5.33,161.99,327.14,197.11,38.52
北北基桃竹苗,2017,33,5.54,158.32,331.87,219.39999999999998,43.49
北北基桃竹苗,2017,34,5.64,158.87,338.81,213.51999999999998,43.57
北北基桃竹苗,2017,35,5.6,140.88,342.68,175.23000000000002,36.769999999999996
北北基桃竹苗,2017,36,5.8,158.27,352.99,193.99,39.870000000000005
北北基桃竹苗,2017,37,6.04,182.39,382.28,226.13,43.71
北北基桃竹苗,2017,38,6.57,198.79,507.99,296.36,49.66
北北基桃竹苗,2017,39,6.52,204.89999999999998,519.3,320.57,51.66
北北基桃竹苗,2017,40,6.43,177.32,469.03,273.15999999999997,43.51
北北基桃竹苗,2017,41,5.97,136.15,414.88,208.5,35.29
北北基桃竹苗,2017,42,6.5,134.16,371.48,147.82999999999998,29.05
北北基桃竹苗,2017,43,8.06,171.71,544.76,224.57,29.68
北北基桃竹苗,2017,44,8.44,180.97,607.96,264.25,31.240000000000002
北北基桃竹苗,2017,45,8.33,173.45999999999998,507.96,225.51,31.730000000000004
北北基桃竹苗,2017,46,8.01,190.5,423.67999999999995,213.88,35.06
北北基桃竹苗,2017,47,8.57,196.51,381.75,174.54,33.92
北北基桃竹苗,2017,48,8.61,182.81,403.53,168.41,30.42
北北基桃竹苗,2017,49,9.32,190.04000000000002,432.0,219.46,31.92
北北基桃竹苗,2017,50,10.14,195.15,437.13,219.47000000000003,33.03
北北基桃竹苗,2017,51,10.87,192.95999999999998,441.26,216.03,34.45
北北基桃竹苗,2017,52,12.2,195.12,471.32,300.0,36.5
北北基桃竹苗,2018,1,9.66,198.07999999999998,437.08,280.3,34.900000000000006
北北基桃竹苗,2018,2,9.85,202.11,395.97,189.67000000000002,32.32
北北基桃竹苗,2018,3,10.38,223.7,401.31,217.51999999999998,36.63
北北基桃竹苗,2018,4,9.64,206.53,427.24,208.27999999999997,35.36
北北基桃竹苗,2018,5,8.76,177.03,444.86,186.92000000000002,28.49
北北基桃竹苗,2018,6,9.88,209.76,428.86,234.98,29.18
北北基桃竹苗,2018,7,9.29,234.07999999999998,453.28,322.12,33.89
北北基桃竹苗,2018,8,10.31,225.76,451.98,349.77,34.65
北北基桃竹苗,2018,9,10.21,250.01000000000002,389.39,367.27,37.64
北北基桃竹苗,2018,10,9.48,231.18,416.44,324.89,35.67
北北基桃竹苗,2018,11,10.08,228.68,451.77,276.90999999999997,35.76
北北基桃竹苗,2018,12,9.84,241.65000000000003,490.42,305.86,36.599999999999994
北北基桃竹苗,2018,13,10.02,194.92000000000002,527.49,296.57,30.95
北北基桃竹苗,2018,14,8.57,181.88,506.37,345.12,32.370000000000005
北北基桃竹苗,2018,15,9.73,208.22,465.33000000000004,343.25,37.78
北北基桃竹苗,2018,16,8.45,224.63,511.80999999999995,324.44,40.870000000000005
北北基桃竹苗,2018,17,7.66,216.51,586.4,343.27,39.38
北北基桃竹苗,2018,18,7.33,209.66,533.99,331.59000000000003,40.72
北北基桃竹苗,2018,19,7.25,193.96,510.24,282.7,41.83
北北基桃竹苗,2018,20,6.68,187.81,429.08000000000004,256.0,47.120000000000005
北北基桃竹苗,2018,21,6.27,188.20999999999998,391.46000000000004,267.74,50.510000000000005
北北基桃竹苗,2018,22,5.99,176.99,484.52,251.79000000000002,44.870000000000005
北北基桃竹苗,2018,23,5.9,160.51,439.21999999999997,212.07999999999998,41.3
北北基桃竹苗,2018,24,6.11,163.43,474.84999999999997,196.54000000000002,36.5
北北基桃竹苗,2018,25,5.71,159.48000000000002,425.34,168.61,33.46
北北基桃竹苗,2018,26,5.69,153.72,299.78999999999996,167.72,40.37
北北基桃竹苗,2018,27,5.74,144.03,322.08,169.46,39.94
北北基桃竹苗,2018,28,5.54,117.70000000000002,280.53999999999996,146.11,34.78
北北基桃竹苗,2018,29,5.59,104.71000000000001,252.93,161.12,35.12
北北基桃竹苗,2018,30,5.42,134.61,293.21000000000004,202.70999999999998,39.37
北北基桃竹苗,2018,31,5.47,164.07999999999998,366.77,229.82999999999998,42.629999999999995
北北基桃竹苗,2018,32,5.7,157.61,389.24,244.07,42.9
北北基桃竹苗,2018,33,5.94,160.07999999999998,371.69,212.7,40.73
北北基桃竹苗,2018,34,6.11,164.51999999999998,369.94,151.01999999999998,35.849999999999994
北北基桃竹苗,2018,35,6.58,173.28,329.17,154.42000000000002,34.33
北北基桃竹苗,2018,36,6.51,177.68,335.21000000000004,192.25,36.62
北北基桃竹苗,2018,37,6.83,151.0,351.5,189.63,35.93
北北基桃竹苗,2018,38,6.96,146.54,338.07,224.28,38.05
北北基桃竹苗,2018,39,6.77,153.99,468.72,240.39,35.8
北北基桃竹苗,2018,40,7.73,155.86,643.4300000000001,215.92,30.869999999999997
北北基桃竹苗,2018,41,6.92,164.28,613.24,204.11,32.43
北北基桃竹苗,2018,42,7.1,168.14999999999998,536.84,169.77,31.02
北北基桃竹苗,2018,43,7.32,179.77999999999997,555.1800000000001,214.56,33.980000000000004
北北基桃竹苗,2018,44,8.22,172.45,569.8,208.39999999999998,33.53
北北基桃竹苗,2018,45,7.14,180.89,487.88,229.94,34.91
北北基桃竹苗,2018,46,7.28,197.23000000000002,398.66999999999996,252.02999999999997,37.980000000000004
北北基桃竹苗,2018,47,7.22,187.24,419.66999999999996,191.70999999999998,33.879999999999995
北北基桃竹苗,2018,48,8.22,201.66,436.56,222.24,34.989999999999995
北北基桃竹苗,2018,49,8.68,208.63,409.65,221.01000000000002,36.72
北北基桃竹苗,2018,50,8.87,184.11,363.95000000000005,162.24,32.589999999999996
北北基桃竹苗,2018,51,9.48,214.05,402.35,233.59,35.63
北北基桃竹苗,2018,52,9.25,198.72,436.67,211.42000000000002,34.160000000000004
北北基桃竹苗,2019,1,7.41,164.43,382.78,123.07000000000001,27.98
北北基桃竹苗,2019,2,9.64,199.06,333.7,172.93,29.93
北北基桃竹苗,2019,3,9.54,213.53,382.95,234.77,30.43
北北基桃竹苗,2019,4,10.42,212.97,484.96999999999997,275.37,31.909999999999997
北北基桃竹苗,2019,5,13.17,224.79,474.92999999999995,307.76,33.76
北北基桃竹苗,2019,6,5.94,189.32999999999998,426.5,278.25,29.43
北北基桃竹苗,2019,7,11.43,159.86,416.29999999999995,200.98000000000002,26.5
北北基桃竹苗,2019,8,9.32,194.31,411.78999999999996,193.92000000000002,29.0
北北基桃竹苗,2019,9,8.89,209.56,441.42,266.49,29.67
北北基桃竹苗,2019,10,9.21,221.22,474.83000000000004,269.31,28.64
北北基桃竹苗,2019,11,9.92,227.3,544.97,258.21000000000004,29.11
北北基桃竹苗,2019,12,9.38,220.3,529.25,287.54,30.880000000000003
北北基桃竹苗,2019,13,9.07,200.77,509.47,261.58000000000004,31.04
北北基桃竹苗,2019,14,8.85,196.67000000000002,548.8199999999999,280.6,31.23
北北基桃竹苗,2019,15,9.06,194.32,526.79,277.21,31.23
北北基桃竹苗,2019,16,8.6,207.95999999999998,498.40000000000003,261.55,33.879999999999995
北北基桃竹苗,2019,17,7.39,205.24,473.06,261.57,38.709999999999994
北北基桃竹苗,2019,18,7.76,170.41,520.04,222.91,33.85
北北基桃竹苗,2019,19,8.02,173.32999999999998,541.43,190.53,29.51
北北基桃竹苗,2019,20,7.3,172.19,407.88,193.74,31.93
北北基桃竹苗,2019,21,7.67,178.01999999999998,421.28999999999996,227.82999999999998,31.810000000000002
北北基桃竹苗,2019,22,7.47,177.76999999999998,476.53,201.12,31.439999999999998
北北基桃竹苗,2019,23,6.65,156.23000000000002,336.72,148.72,31.77
