region,year,week,case_per_capita(‰),NO2_sum,O3_sum,PM25_sum,SO2_sum
中彰投,2018,37,6.5,79.31,200.99,145.03,20.94
中彰投,2018,38,6.51,70.25,199.98,169.24,18.97
中彰投,2018,39,6.45,57.22,294.36,106.47,15.89
中彰投,2018,40,7.21,81.55,359.47,168.17,17.77
中彰投,2018,41,6.75,87.86,236.93,130.86,17.44
中彰投,2018,42,6.27,91.57,246.66,128.07,17.9
中彰投,2018,43,6.86,91.57,277.15,176.09,19.74
中彰投,2018,44,7.74,99.99,223.9,118.6,16.62
中彰投,2018,45,6.7,109.78,214.82,257.32,21.4
中彰投,2018,46,6.74,111.66,203.48,171.27,20.22
中彰投,2018,47,6.91,104.01,197.47,141.17,17.44
中彰投,2018,48,7.66,112.08,185.44,172.78,19.39
中彰投,2018,49,8.54,103.49,167.58,118.18,16.22
中彰投,2018,50,8.98,102.49,155.82,111.41,16.14
中彰投,2018,51,9.35,124.03,218.93,209.37,20.04
中彰投,2018,52,9.22,85.01,186.17,75.97,14.44
中彰投,2019,1,7.18,112.52,137.02,135.07,16.12
中彰投,2019,2,9.24,115.86,149.47,147.06,16.1
中彰投,2019,3,8.97,105.25,192.92,180.43,15.84
中彰投,2019,4,9.8,113.76,225.4,180.34,17.46
中彰投,2019,5,12.83,121.85,206.77,208.78,16.75
中彰投,2019,6,5.49,76.29,195.66,155.84,14.94
中彰投,2019,7,10.81,102.19,182.54,145.6,16.28
中彰投,2019,8,9.29,109.15,177.18,171.96,15.59
中彰投,2019,9,8.79,106.24,218.99,221.38,16.7
中彰投,2019,10,8.65,115.54,190.63,119.57,14.96
中彰投,2019,11,9.43,114.85,257.68,232.61,18.38
中彰投,2019,12,9.06,102.61,179.11,181.56,16.85
中彰投,2019,13,9.05,86.01,245.46,160.85,15.61
中彰投,2019,14,8.36,85.4,254.75,217.67,15.93
中彰投,2019,15,8.26,80.06,216.04,144.9,15.95
中彰投,2019,16,8.0,92.26,217.21,134.66,15.87
中彰投,2019,17,7.63,66.14,209.54,140.9,16.68
中彰投,2019,18,7.31,83.69,213.16,113.47,13.85
中彰投,2019,19,7.48,94.0,209.2,139.12,17.27
中彰投,2019,20,7.25,55.98,124.6,88.32,14.17
中彰投,2019,21,7.01,89.55,239.36,173.28,18.19
中彰投,2019,22,6.83,64.38,166.68,80.37,16.7
中彰投,2019,23,6.47,52.46,115.65,62.69,14.75
中彰投,2019,24,6.92,72.1,212.54,79.05,15.03
中彰投,2019,25,6.39,51.51,123.19,59.6,14.59
中彰投,2019,26,6.0,50.28,158.13,57.05,14.21
中彰投,2019,27,5.62,41.16,130.25,51.03,14.15
中彰投,2019,28,5.89,39.69,133.63,75.89,14.0
中彰投,2019,29,5.85,52.06,177.7,99.91,14.5
中彰投,2019,30,5.79,48.08,151.61,64.63,15.22
中彰投,2019,31,5.59,55.77,205.39,112.02,17.86
中彰投,2019,32,5.59,43.09,185.73,94.6,15.26
中彰投,2019,33,5.78,44.18,195.66,53.32,13.37
中彰投,2019,34,6.12,59.29,179.69,108.65,16.54
中彰投,2019,35,6.19,58.6,203.75,133.23,18.78
中彰投,2019,36,6.27,59.5,195.6,108.67,17.25
中彰投,2019,37,6.13,62.54,254.37,164.6,17.44
中彰投,2019,38,7.4,59.52,352.14,108.88,15.28
中彰投,2019,39,7.0,80.02,214.95,120.43,16.26
中彰投,2019,40,6.3,69.87,262.88,245.13,18.25
中彰投,2019,41,6.58,82.28,282.05,188.1,17.98
中彰投,2019,42,7.97,71.34,299.64,109.9,15.34
中彰投,2019,43,7.9,95.38,263.42,149.18,17.63
中彰投,2019,44,7.44,85.19,257.91,157.75,15.43
中彰投,2019,45,7.62,83.96,279.22,126.48,15.47
中彰投,2019,46,8.6,109.07,274.43,220.88,17.04
中彰投,2019,47,8.71,83.27,191.01,102.57,15.34
中彰投,2019,48,8.26,85.55,215.68,111.04,15.45
中彰投,2019,49,8.69,81.82,207.72,80.96,13.5
中彰投,2019,50,9.61,121.14,186.97,172.9,16.49
中彰投,2019,51,9.83,103.83,134.43,116.13,15.55
中彰投,2019,52,9.46,106.43,155.15,110.62,15.49
北北基桃竹苗,2016,1,2.53,134.85,140.31,174.13,21.16
北北基桃竹苗,2016,2,9.54,111.24,201.74,142.5,18.4
北北基桃竹苗,2016,3,9.42,121.71,184.2,153.72,16.9
北北基桃竹苗,2016,4,9.53,114.24,177.5,111.75,19.47
北北基桃竹苗,2016,5,11.11,108.86,189.69,65.92,14.66
北北基桃竹苗,2016,6,14.3,111.42,263.59,217.99,20.79
北北基桃竹苗,2016,7,7.4,109.14,171.78,119.06,15.36
北北基桃竹苗,2016,8,14.25,103.21,235.55,150.25,14.31
北北基桃竹苗,2016,9,12.68,124.4,243.62,145.35,16.83
北北基桃竹苗,2016,10,12.12,145.01,164.37,180.5,21.81
北北基桃竹苗,2016,11,11.02,150.04,185.53,130.77,16.3
北北基桃竹苗,2016,12,10.32,138.74,216.82,167.99,16.89
北北基桃竹苗,2016,13,9.7,153.45,285.31,232.69,22.72
北北基桃竹苗,2016,14,11.06,139.94,191.38,277.47,24.81
北北基桃竹苗,2016,15,8.97,129.05,180.85,164.4,20.39
北北基桃竹苗,2016,16,8.87,127.27,223.39,151.43,19.98
北北基桃竹苗,2016,17,8.28,106.35,199.38,182.49,22.39
北北基桃竹苗,2016,18,8.04,119.57,278.09,238.72,23.59
北北基桃竹苗,2016,19,7.85,103.8,202.25,140.9,23.23
北北基桃竹苗,2016,20,7.46,92.09,252.25,119.7,17.77
北北基桃竹苗,2016,21,7.43,120.27,170.63,149.23,25.59
北北基桃竹苗,2016,22,6.82,84.1,158.7,97.96,20.43
北北基桃竹苗,2016,23,6.26,90.85,182.0,99.88,19.95
北北基桃竹苗,2016,24,6.02,76.64,135.5,60.04,15.68
北北基桃竹苗,2016,25,6.23,87.4,159.52,84.81,22.41
北北基桃竹苗,2016,26,6.03,89.71,169.85,91.6,23.05
北北基桃竹苗,2016,27,5.6,72.96,147.6,75.44,18.58
北北基桃竹苗,2016,28,5.42,75.8,153.96,67.7,17.28
北北基桃竹苗,2016,29,5.66,83.36,145.46,96.41,18.43
北北基桃竹苗,2016,30,5.58,92.45,209.75,134.9,26.01
北北基桃竹苗,2016,31,5.64,81.14,198.18,99.23,20.67
北北基桃竹苗,2016,32,5.76,82.29,161.27,80.31,20.96
北北基桃竹苗,2016,33,5.95,81.71,175.7,72.41,18.67
北北基桃竹苗,2016,34,6.15,84.91,188.85,117.41,22.26
北北基桃竹苗,2016,35,6.13,101.6,324.32,166.44,22.41
北北基桃竹苗,2016,36,6.4,91.66,162.82,85.74,19.32
北北基桃竹苗,2016,37,6.03,80.17,143.08,68.73,16.95
北北基桃竹苗,2016,38,5.56,73.17,214.2,85.54,15.38
北北基桃竹苗,2016,39,6.86,68.67,178.87,91.13,16.03
北北基桃竹苗,2016,40,5.57,79.33,152.59,96.18,17.89
北北基桃竹苗,2016,41,6.15,80.38,196.07,59.92,14.76
北北基桃竹苗,2016,42,6.15,68.74,172.17,109.59,17.69
北北基桃竹苗,2016,43,6.45,110.62,195.78,152.37,25.11
北北基桃竹苗,2016,44,6.84,77.87,249.04,96.4,18.22
北北基桃竹苗,2016,45,8.04,108.89,212.2,118.34,19.76
北北基桃竹苗,2016,46,8.36,122.84,223.78,159.61,22.76
北北基桃竹苗,2016,47,8.46,119.19,166.49,94.02,21.66
北北基桃竹苗,2016,48,8.19,91.96,206.08,99.54,15.21
北北基桃竹苗,2016,49,8.49,93.69,221.5,123.22,19.49
北北基桃竹苗,2016,50,8.37,99.0,224.42,118.61,17.02
北北基桃竹苗,2016,51,9.04,123.88,189.93,140.54,19.7
北北基桃竹苗,2016,52,9.22,96.12,220.8,130.8,15.6
北北基桃竹苗,2017,1,9.1,121.27,172.77,163.38,19.89
北北基桃竹苗,2017,2,8.92,99.88,218.27,145.12,19.35
北北基桃竹苗,2017,3,9.46,97.55,204.63,92.17,15.36
北北基桃竹苗,2017,4,10.59,83.91,256.25,118.49,15.81
北北基桃竹苗,2017,5,8.56,86.27,209.51,120.66,15.03
北北基桃竹苗,2017,6,10.78,85.51,258.49,176.72,16.56
北北基桃竹苗,2017,7,10.26,117.94,255.86,151.38,17.54
北北基桃竹苗,2017,8,8.71,120.05,209.22,126.82,15.0
北北基桃竹苗,2017,9,8.75,126.75,252.79,169.44,19.4
北北基桃竹苗,2017,10,9.17,135.21,266.81,167.49,18.4
北北基桃竹苗,2017,11,9.04,114.44,248.8,128.14,16.18
北北基桃竹苗,2017,12,8.97,113.53,259.58,110.53,18.32
北北基桃竹苗,2017,13,9.66,131.26,307.57,227.14,21.31
北北基桃竹苗,2017,14,9.69,124.91,298.37,205.3,21.75
北北基桃竹苗,2017,15,8.92,125.15,217.84,148.62,21.07
北北基桃竹苗,2017,16,7.69,106.27,193.4,158.43,18.76
北北基桃竹苗,2017,17,8.6,124.86,287.36,131.77,19.06
北北基桃竹苗,2017,18,8.5,116.4,237.57,175.51,24.2
北北基桃竹苗,2017,19,7.93,105.81,215.06,139.04,22.24
北北基桃竹苗,2017,20,7.67,95.14,271.74,94.99,18.47
北北基桃竹苗,2017,21,7.56,93.33,227.51,91.25,20.37
北北基桃竹苗,2017,22,6.65,85.08,202.33,79.69,16.12
北北基桃竹苗,2017,23,6.88,94.71,178.26,128.12,22.05
北北基桃竹苗,2017,24,6.6,93.59,163.36,59.02,16.02
北北基桃竹苗,2017,25,7.16,85.69,122.59,72.08,19.22
北北基桃竹苗,2017,26,7.1,82.76,166.71,95.56,21.96
北北基桃竹苗,2017,27,6.94,84.91,136.1,64.33,18.89
北北基桃竹苗,2017,28,7.04,85.91,145.28,87.49,21.6
北北基桃竹苗,2017,29,6.64,78.69,171.44,101.77,21.9
北北基桃竹苗,2017,30,6.32,78.17,178.23,111.1,21.04
北北基桃竹苗,2017,31,5.65,89.0,170.12,98.03,19.26
北北基桃竹苗,2017,32,5.33,72.99,157.02,99.08,19.26
北北基桃竹苗,2017,33,5.54,85.33,174.85,120.32,24.23
北北基桃竹苗,2017,34,5.64,73.54,163.96,93.2,19.34
北北基桃竹苗,2017,35,5.6,67.34,178.72,82.03,17.43
北北基桃竹苗,2017,36,5.8,90.93,174.27,111.96,22.44
北北基桃竹苗,2017,37,6.04,91.46,208.01,114.17,21.27
北北基桃竹苗,2017,38,6.57,107.33,299.98,182.19,28.39
北北基桃竹苗,2017,39,6.52,97.57,219.32,138.38,23.27
北北基桃竹苗,2017,40,6.43,79.75,249.71,134.78,20.24
北北基桃竹苗,2017,41,5.97,56.4,165.17,73.72,15.05
北北基桃竹苗,2017,42,6.5,77.76,206.31,74.11,14.0
北北基桃竹苗,2017,43,8.06,93.95,338.45,150.46,15.68
北北基桃竹苗,2017,44,8.44,87.02,269.51,113.79,15.56
北北基桃竹苗,2017,45,8.33,86.44,238.45,111.72,16.17
北北基桃竹苗,2017,46,8.01,104.06,185.23,102.16,18.89
北北基桃竹苗,2017,47,8.57,92.45,196.52,72.38,15.03
北北基桃竹苗,2017,48,8.61,90.36,207.01,96.03,15.39
北北基桃竹苗,2017,49,9.32,99.68,224.99,123.43,16.53
北北基桃竹苗,2017,50,10.14,95.47,212.14,96.04,16.5
北北基桃竹苗,2017,51,10.87,97.49,229.12,119.99,17.95
北北基桃竹苗,2017,52,12.2,97.63,242.2,180.01,18.55
北北基桃竹苗,2018,1,9.66,100.45,194.88,100.29,16.35
北北基桃竹苗,2018,2,9.85,101.66,201.09,89.38,15.97
北北基桃竹苗,2018,3,10.38,122.04,200.22,128.14,20.66
北北基桃竹苗,2018,4,9.64,84.49,227.02,80.14,14.7
北北基桃竹苗,2018,5,8.76,92.54,217.84,106.78,13.79
北北基桃竹苗,2018,6,9.88,117.22,211.02,128.2,15.39
北北基桃竹苗,2018,7,9.29,116.86,242.26,193.92,18.5
北北基桃竹苗,2018,8,10.31,108.9,209.72,155.85,16.15
北北基桃竹苗,2018,9,10.21,141.11,179.67,211.42,21.49
北北基桃竹苗,2018,10,9.48,90.07,236.77,113.47,14.18
北北基桃竹苗,2018,11,10.08,138.61,215.0,163.44,21.58
北北基桃竹苗,2018,12,9.84,103.04,275.42,142.42,15.02
北北基桃竹苗,2018,13,10.02,91.88,252.07,154.15,15.93
北北基桃竹苗,2018,14,8.57,90.0,254.3,190.97,16.44
北北基桃竹苗,2018,15,9.73,118.22,211.03,152.28,21.34
北北基桃竹苗,2018,16,8.45,106.41,300.78,172.16,19.53
北北基桃竹苗,2018,17,7.66,110.1,285.62,171.11,19.85
北北基桃竹苗,2018,18,7.33,99.56,248.37,160.48,20.87
北北基桃竹苗,2018,19,7.25,94.4,261.87,122.22,20.96
北北基桃竹苗,2018,20,6.68,93.41,167.21,133.78,26.16
北北基桃竹苗,2018,21,6.27,94.8,224.25,133.96,24.35
北北基桃竹苗,2018,22,5.99,82.19,260.27,117.83,20.52
北北基桃竹苗,2018,23,5.9,78.32,178.95,94.25,20.78
北北基桃竹苗,2018,24,6.11,85.11,295.9,102.29,15.72
北北基桃竹苗,2018,25,5.71,74.37,129.44,66.32,17.74
北北基桃竹苗,2018,26,5.69,79.35,170.35,101.4,22.63
北北基桃竹苗,2018,27,5.74,64.68,151.73,68.06,17.31
北北基桃竹苗,2018,28,5.54,53.02,128.81,78.05,17.47
北北基桃竹苗,2018,29,5.59,51.69,124.12,83.07,17.65
北北基桃竹苗,2018,30,5.42,82.92,169.09,119.64,21.72
北北基桃竹苗,2018,31,5.47,81.16,197.68,110.19,20.91
北北基桃竹苗,2018,32,5.7,76.45,191.56,133.88,21.99
北北基桃竹苗,2018,33,5.94,83.63,180.13,78.82,18.74
北北基桃竹苗,2018,34,6.11,80.89,189.81,72.2,17.11
北北基桃竹苗,2018,35,6.58,92.39,139.36,82.22,17.22
北北基桃竹苗,2018,36,6.51,85.29,195.85,110.03,19.4
北北基桃竹苗,2018,37,6.83,65.71,155.65,79.6,16.53
北北基桃竹苗,2018,38,6.96,80.83,182.42,144.68,21.52
北北基桃竹苗,2018,39,6.77,73.16,286.3,95.71,14.28
北北基桃竹苗,2018,40,7.73,82.7,357.13,120.21,16.59
北北基桃竹苗,2018,41,6.92,81.58,256.11,83.9,15.84
北北基桃竹苗,2018,42,7.1,86.57,280.73,85.87,15.18
北北基桃竹苗,2018,43,7.32,93.21,274.45,128.69,18.8
北北基桃竹苗,2018,44,8.22,79.24,295.35,79.71,14.73
北北基桃竹苗,2018,45,7.14,101.65,192.53,150.23,20.18
北北基桃竹苗,2018,46,7.28,95.58,206.14,101.8,17.8
北北基桃竹苗,2018,47,7.22,91.66,213.53,89.91,16.08
北北基桃竹苗,2018,48,8.22,110.0,223.03,132.33,18.91
北北基桃竹苗,2018,49,8.68,98.63,186.62,88.68,17.81
北北基桃竹苗,2018,50,8.87,85.48,177.33,73.56,14.78
北北基桃竹苗,2018,51,9.48,128.57,225.02,160.03,20.85
北北基桃竹苗,2018,52,9.25,70.15,211.65,51.39,13.31
北北基桃竹苗,2019,1,7.41,94.28,171.13,71.68,14.67
北北基桃竹苗,2019,2,9.64,104.78,162.57,101.25,15.26
北北基桃竹苗,2019,3,9.54,108.75,220.38,133.52,15.17
北北基桃竹苗,2019,4,10.42,104.22,264.59,141.85,16.74
北北基桃竹苗,2019,5,13.17,120.57,210.34,165.91,17.02
北北基桃竹苗,2019,6,5.94,68.76,216.16,112.34,12.41
北北基桃竹苗,2019,7,11.43,91.1,200.14,88.64,14.09
北北基桃竹苗,2019,8,9.32,103.21,211.65,105.28,14.91
北北基桃竹苗,2019,9,8.89,106.35,229.77,161.21,14.76
北北基桃竹苗,2019,10,9.21,114.87,245.06,108.1,13.88
北北基桃竹苗,2019,11,9.92,112.43,299.91,150.11,15.23
北北基桃竹苗,2019,12,9.38,107.87,229.34,137.43,15.65
北北基桃竹苗,2019,13,9.07,92.9,280.13,124.15,15.39
北北基桃竹苗,2019,14,8.85,103.77,268.69,156.45,15.84
北北基桃竹苗,2019,15,9.06,90.55,258.1,120.76,15.39
北北基桃竹苗,2019,16,8.6,117.41,240.3,140.79,18.49
北北基桃竹苗,2019,17,7.39,87.83,232.76,120.78,20.22
北北基桃竹苗,2019,18,7.76,82.58,287.28,102.13,13.63
北北基桃竹苗,2019,19,8.02,90.75,254.15,88.4,15.88
北北基桃竹苗,2019,20,7.3,81.44,153.73,105.34,16.05
北北基桃竹苗,2019,21,7.67,96.58,267.56,122.49,15.76
北北基桃竹苗,2019,22,7.47,81.19,208.97,78.63,15.68
北北基桃竹苗,2019,23,6.65,75.04,127.75,70.09,16.09
北北基桃竹苗,2019,24,7.32,94.17,254.53,83.55,15.23
北北基桃竹苗,2019,25,6.97,78.11,148.85,63.63,15.56
北北基桃竹苗,2019,26,6.42,79.57,165.31,67.31,15.44
北北基桃竹苗,2019,27,6.12,64.63,155.32,60.19,14.03
北北基桃竹苗,2019,28,6.32,63.12,149.02,82.82,14.52
北北基桃竹苗,2019,29,6.22,61.52,147.04,70.45,15.05
北北基桃竹苗,2019,30,5.9,72.09,166.7,77.42,15.72
北北基桃竹苗,2019,31,5.99,52.72,150.98,74.94,15.42
北北基桃竹苗,2019,32,5.67,48.1,162.15,74.89,13.48
北北基桃竹苗,2019,33,5.95,68.79,220.57,77.42,14.51
北北基桃竹苗,2019,34,6.11,65.42,163.12,74.7,15.62
北北基桃竹苗,2019,35,6.11,65.11,158.47,98.52,16.78
北北基桃竹苗,2019,36,6.25,72.38,150.93,82.41,16.39
北北基桃竹苗,2019,37,6.4,60.8,188.69,96.04,15.38
北北基桃竹苗,2019,38,7.23,80.04,315.69,98.01,14.15
北北基桃竹苗,2019,39,7.46,66.66,182.07,57.47,14.3
北北基桃竹苗,2019,40,6.77,82.0,228.68,161.22,16.53
北北基桃竹苗,2019,41,7.11,73.74,306.86,118.55,15.57
北北基桃竹苗,2019,42,8.18,72.62,317.77,96.13,13.7
北北基桃竹苗,2019,43,8.12,81.67,283.9,96.15,15.41
北北基桃竹苗,2019,44,7.74,73.04,304.81,122.89,13.97
北北基桃竹苗,2019,45,8.02,75.53,302.59,88.95,14.18
北北基桃竹苗,2019,46,8.97,104.15,271.47,151.28,16.14
北北基桃竹苗,2019,47,8.61,75.56,195.85,67.79,14.22
北北基桃竹苗,2019,48,8.52,77.58,225.75,80.29,14.54
北北基桃竹苗,2019,49,8.9,79.44,250.25,74.19,14.13
北北基桃竹苗,2019,50,10.16,110.67,217.52,118.1,17.29
北北基桃竹苗,2019,51,9.8,104.01,156.74,70.79,15.82
北北基桃竹苗,2019,52,9.71,106.82,163.8,84.81,14.43
宜花東,2016,1,1.7,75.7,152.91,92.63,14.4
宜花東,2016,2,7.29,72.47,188.6,99.26,12.54
宜花東,2016,3,7.08,79.86,166.01,116.58,14.61
宜花東,2016,4,7.87,70.88,174.33,87.33,13.04
宜花東,2016,5,8.91,71.46,181.16,65.07,11.96
宜花東,2016,6,10.68,62.7,258.34,167.53,12.89
宜花東,2016,7,5.16,64.97,172.56,93.1,12.27
宜花東,2016,8,10.43,67.12,237.38,131.44,12.5
宜花東,2016,9,10.48,64.04,247.66,119.81,12.6
宜花東,2016,10,10.55,62.73,174.75,98.1,13.55
宜花東,2016,11,8.39,78.26,198.04,93.86,12.6
宜花東,2016,12,8.08,73.58,208.33,133.72,12.92
宜花東,2016,13,7.89,71.31,293.78,164.92,14.34
