region,year,week,case_per_capita(‰),NO2_sum,O3_sum,PM25_sum,SO2_sum
中彰投,2016,45,45.19,288.43999999999994,637.79,534.4,64.15
中彰投,2016,46,43.6,322.96,679.92,627.35,63.67
中彰投,2016,47,42.4,353.18,598.23,638.78,66.28999999999999
中彰投,2016,48,41.84,354.54,539.78,586.26,61.87
中彰投,2016,49,43.52,340.12,503.08000000000004,495.11,59.0
中彰投,2016,50,44.46,339.48,537.43,510.39,57.53
中彰投,2016,51,45.78,360.15000000000003,556.5,616.2099999999999,62.1
中彰投,2016,52,46.52,361.49,552.47,622.3299999999999,59.440000000000005
中彰投,2017,1,45.91,361.84000000000003,535.16,718.5,59.65
中彰投,2017,2,46.83,349.85,527.26,675.68,57.31999999999999
中彰投,2017,3,48.12,334.40999999999997,524.85,625.9300000000001,56.29
中彰投,2017,4,52.21,322.72,566.51,527.7,55.17999999999999
中彰投,2017,5,39.71,286.27,596.04,476.0,52.17999999999999
中彰投,2017,6,50.46,283.23,641.61,562.26,53.769999999999996
中彰投,2017,7,51.04,302.3,659.26,606.46,56.849999999999994
中彰投,2017,8,44.3,333.95,640.86,663.6099999999999,57.55
中彰投,2017,9,45.92,352.29,659.13,648.75,59.019999999999996
中彰投,2017,10,46.02,353.65,652.88,666.67,57.2
中彰投,2017,11,45.63,353.46000000000004,692.37,689.71,59.14
中彰投,2017,12,44.52,345.6,703.27,676.3,58.089999999999996
中彰投,2017,13,47.26,332.1,764.9100000000001,676.5500000000001,59.05
中彰投,2017,14,49.46,317.3,843.1899999999999,693.25,61.07
中彰投,2017,15,42.41,316.63,774.72,658.04,60.76
中彰投,2017,16,37.78,278.18,683.64,571.26,58.08
中彰投,2017,17,40.91,286.36,654.9000000000001,516.3299999999999,58.2
中彰投,2017,18,40.44,280.43,711.6800000000001,551.18,60.71
中彰投,2017,19,37.45,291.32,732.07,557.09,64.82
中彰投,2017,20,37.09,273.59000000000003,704.74,488.11,62.14
中彰投,2017,21,37.69,256.02,686.25,413.28999999999996,60.38
中彰投,2017,22,33.07,236.87,667.7,350.68,55.58
中彰投,2017,23,34.53,212.79000000000002,583.49,332.37,55.58
中彰投,2017,24,34.3,183.51,482.78999999999996,256.96999999999997,50.17
中彰投,2017,25,38.43,171.75,393.15,223.0,47.32
中彰投,2017,26,37.39,161.35000000000002,386.24,216.75,46.690000000000005
中彰投,2017,27,36.74,162.95000000000002,417.98999999999995,224.37,48.160000000000004
中彰投,2017,28,36.52,167.04,478.05999999999995,241.85,52.2
中彰投,2017,29,35.0,176.07,530.22,266.54,53.480000000000004
中彰投,2017,30,33.32,182.01999999999998,588.52,357.71000000000004,60.27
中彰投,2017,31,31.14,173.49,582.29,352.53,57.42
中彰投,2017,32,29.58,152.49,500.37,323.13,53.04
中彰投,2017,33,29.93,148.13,435.38,268.93,49.879999999999995
中彰投,2017,34,29.95,169.11,466.61,323.61,54.370000000000005
中彰投,2017,35,30.07,196.44,540.5899999999999,391.01000000000005,59.760000000000005
中彰投,2017,36,30.57,197.89,574.44,411.04999999999995,58.96
中彰投,2017,37,31.94,202.70999999999998,597.1800000000001,417.65,59.61
中彰投,2017,38,32.64,224.79999999999998,706.98,497.58,67.09
中彰投,2017,39,31.03,238.92,726.64,530.69,69.96000000000001
中彰投,2017,40,32.67,248.26,751.75,582.6500000000001,69.85000000000001
中彰投,2017,41,33.36,240.78,650.33,518.02,64.42
中彰投,2017,42,35.33,237.10999999999999,649.95,452.57000000000005,57.510000000000005
中彰投,2017,43,41.38,238.54000000000002,736.02,433.43,52.379999999999995
中彰投,2017,44,41.66,239.44,782.67,396.14,45.84
中彰投,2017,45,39.85,269.56,791.79,489.49,48.769999999999996
中彰投,2017,46,38.58,290.31,629.64,477.32,52.65
中彰投,2017,47,40.35,302.09000000000003,542.69,452.57000000000005,52.92
中彰投,2017,48,39.84,298.63,528.23,436.03,52.480000000000004
中彰投,2017,49,42.13,292.89,546.95,428.69,48.93
中彰投,2017,50,46.01,308.28999999999996,541.58,476.12,50.53
中彰投,2017,51,49.14,312.99,550.6700000000001,481.97,51.22
中彰投,2017,52,53.78,333.15000000000003,571.6500000000001,606.8800000000001,56.78
中彰投,2018,1,43.05,342.06,547.89,641.54,57.34
中彰投,2018,2,43.92,336.96,528.34,589.63,55.52
中彰投,2018,3,48.41,345.38,488.54,527.58,53.09
中彰投,2018,4,47.11,329.43,529.47,467.01,51.27
中彰投,2018,5,43.53,327.57,518.03,471.33000000000004,50.37
中彰投,2018,6,47.33,315.63,518.03,419.22,47.58
中彰投,2018,7,44.54,312.93,566.19,512.8199999999999,49.88
中彰投,2018,8,46.5,329.4,574.6099999999999,591.16,52.1
中彰投,2018,9,47.8,330.99,591.7099999999999,685.98,55.08
中彰投,2018,10,43.71,317.32,573.14,597.39,52.28
中彰投,2018,11,45.9,328.68,630.1899999999999,629.89,55.650000000000006
中彰投,2018,12,46.34,308.75,723.7900000000001,552.68,52.82
中彰投,2018,13,44.67,313.65999999999997,789.94,667.22,55.31
中彰投,2018,14,38.18,271.01,793.0600000000001,639.7,52.67
中彰投,2018,15,43.49,251.06,736.1800000000001,601.24,55.03
中彰投,2018,16,38.03,257.33,743.13,573.11,59.10000000000001
中彰投,2018,17,34.77,276.91,768.37,586.32,62.019999999999996
中彰投,2018,18,33.28,277.12,788.05,617.1700000000001,63.63999999999999
中彰投,2018,19,32.32,260.35,725.1400000000001,527.24,60.13999999999999
中彰投,2018,20,29.88,221.93,601.3599999999999,414.09000000000003,57.7
中彰投,2018,21,28.49,216.71000000000004,565.66,381.35,59.75
中彰投,2018,22,26.79,200.19,588.8199999999999,371.94,60.46
中彰投,2018,23,26.17,209.57999999999998,675.35,392.68,64.17
中彰投,2018,24,27.11,211.14999999999998,764.8199999999999,376.25,62.43000000000001
中彰投,2018,25,25.35,194.56,637.14,306.42,57.800000000000004
中彰投,2018,26,26.09,181.73,554.1099999999999,267.99,54.39
中彰投,2018,27,26.28,159.01,382.90999999999997,201.28,48.92
中彰投,2018,28,27.95,166.48999999999998,448.3,270.86,55.45
中彰投,2018,29,28.29,169.66,540.12,351.59,57.019999999999996
中彰投,2018,30,27.99,172.99,580.55,394.1,60.169999999999995
中彰投,2018,31,27.36,163.98,566.65,359.65,54.959999999999994
中彰投,2018,32,28.56,159.87,567.9200000000001,350.34,55.25
中彰投,2018,33,29.31,158.99,585.88,320.6,52.42
中彰投,2018,34,28.44,165.85999999999999,626.02,294.4,51.89
中彰投,2018,35,31.63,164.57999999999998,506.88,207.17000000000002,46.38
中彰投,2018,36,30.71,167.06,523.56,240.16,46.96
中彰投,2018,37,31.44,190.6,515.9100000000001,321.35,52.1
中彰投,2018,38,31.49,206.34,596.3000000000001,419.4,55.959999999999994
中彰投,2018,39,32.31,206.78,695.33,420.74,55.8
中彰投,2018,40,35.46,209.01999999999998,853.8100000000001,443.88,52.629999999999995
中彰投,2018,41,31.84,226.63,890.7600000000001,405.5,51.1
中彰投,2018,42,32.0,260.98,843.0600000000001,427.1,53.11
中彰投,2018,43,33.0,271.0,760.74,435.02,55.08
中彰投,2018,44,37.82,283.13,747.7099999999999,422.76,54.26
中彰投,2018,45,33.21,301.34,715.87,552.01,57.75999999999999
中彰投,2018,46,34.09,321.43,642.1999999999999,547.19,58.239999999999995
中彰投,2018,47,34.56,325.45000000000005,615.77,569.76,59.059999999999995
中彰投,2018,48,37.3,327.75,586.39,485.22,57.05
中彰投,2018,49,40.27,319.58,550.49,432.13,53.05
中彰投,2018,50,41.3,318.06,508.84,402.37,51.75
中彰投,2018,51,43.25,330.01,542.33,438.96,52.4
中彰投,2018,52,42.12,311.53000000000003,560.9200000000001,396.75,50.62
中彰投,2019,1,33.46,321.56,542.12,420.40999999999997,50.6
中彰投,2019,2,42.23,313.39,472.65999999999997,358.1,46.66
中彰投,2019,3,41.66,333.63,479.40999999999997,462.56,48.06
中彰投,2019,4,45.67,334.87,567.79,507.83,49.4
中彰投,2019,5,57.19,340.86,625.09,569.55,50.05
中彰投,2019,6,23.17,311.9,627.83,544.96,49.15
中彰投,2019,7,49.68,300.33000000000004,584.97,510.22,47.97
中彰投,2019,8,42.16,287.63,555.38,473.4,46.81
中彰投,2019,9,39.34,317.58,578.71,538.94,48.57
中彰投,2019,10,39.36,330.93,586.8,512.91,47.25
中彰投,2019,11,43.23,336.63,667.3,573.56,50.040000000000006
中彰投,2019,12,41.63,333.0,627.4200000000001,533.74,50.190000000000005
中彰投,2019,13,40.45,303.47,682.25,575.02,50.84
中彰投,2019,14,37.54,274.02000000000004,679.32,560.0799999999999,48.39
中彰投,2019,15,38.93,251.47000000000003,716.25,523.42,47.489999999999995
中彰投,2019,16,36.87,257.72,688.0,497.23,47.75
中彰投,2019,17,34.36,238.46,642.79,420.46000000000004,48.5
中彰投,2019,18,34.06,242.08999999999997,639.91,389.03,46.4
中彰投,2019,19,34.98,243.82999999999998,631.9,393.49,47.8
中彰投,2019,20,33.14,233.67,546.9599999999999,340.90999999999997,45.29
中彰投,2019,21,33.51,239.53,573.1600000000001,400.72,49.629999999999995
中彰投,2019,22,32.62,209.91,530.64,341.97,49.06
中彰投,2019,23,30.04,206.39,521.69,316.34000000000003,49.64
中彰投,2019,24,32.46,188.94,494.87,222.11,46.480000000000004
中彰投,2019,25,29.79,176.07,451.38,201.34,44.37
中彰投,2019,26,29.24,173.89,493.86,195.7,43.83
中彰投,2019,27,27.66,142.95,411.57,167.68,42.95
中彰投,2019,28,28.16,131.13,422.01,183.97,42.36
中彰投,2019,29,27.65,132.91,441.58,226.83,42.65
中彰投,2019,30,27.52,139.82999999999998,462.94,240.43,43.72
中彰投,2019,31,27.12,155.91,534.7,276.55999999999995,47.58
中彰投,2019,32,26.84,146.94,542.73,271.25,48.339999999999996
中彰投,2019,33,27.8,143.04000000000002,586.78,259.94,46.489999999999995
中彰投,2019,34,29.75,146.56,561.08,256.57,45.169999999999995
中彰投,2019,35,29.25,162.07,579.1,295.2,48.69
中彰投,2019,36,30.74,177.39,579.04,350.54999999999995,52.57
中彰投,2019,37,29.12,180.64,653.72,406.5,53.47
中彰投,2019,38,34.73,181.56,802.11,382.15000000000003,49.97
中彰投,2019,39,33.3,202.07999999999998,821.4599999999999,393.90999999999997,48.980000000000004
中彰投,2019,40,31.23,209.41,829.97,474.44,49.790000000000006
中彰投,2019,41,31.41,232.17000000000002,759.8800000000001,553.6600000000001,52.49000000000001
中彰投,2019,42,36.45,223.49,844.57,543.13,51.57
中彰投,2019,43,36.0,249.0,845.1099999999999,447.18000000000006,50.95
中彰投,2019,44,34.94,251.91,820.97,416.83000000000004,48.400000000000006
中彰投,2019,45,35.68,264.53,800.5500000000002,433.41,48.53
中彰投,2019,46,38.96,278.21999999999997,811.5600000000002,505.11,47.94
中彰投,2019,47,39.0,276.29999999999995,744.6600000000001,449.93,47.849999999999994
中彰投,2019,48,37.56,277.89,681.12,434.49,47.83
中彰投,2019,49,37.49,250.64,614.41,294.57,44.29
中彰投,2019,50,42.32,288.51,610.37,364.90000000000003,45.44
中彰投,2019,51,43.3,306.78999999999996,529.12,369.98999999999995,45.54
中彰投,2019,52,42.75,331.4,476.55000000000007,399.65,47.53
北北基桃竹苗,2016,3,44.0,367.79999999999995,526.25,470.35,56.459999999999994
北北基桃竹苗,2016,4,44.23,347.19,563.44,407.97,54.769999999999996
北北基桃竹苗,2016,5,52.23,344.81,551.39,331.39,51.029999999999994
北北基桃竹苗,2016,6,66.54,334.52,630.78,395.66,54.92
北北基桃竹苗,2016,7,32.66,329.42,625.06,402.97,50.81
北北基桃竹苗,2016,8,67.02,323.77,670.9200000000001,487.3,50.46
北北基桃竹苗,2016,9,60.74,336.75,650.95,414.66,46.5
北北基桃竹苗,2016,10,59.06,372.61999999999995,643.54,476.1,52.95
北北基桃竹苗,2016,11,53.4,419.44999999999993,593.52,456.62,54.94
北北基桃竹苗,2016,12,49.91,433.78999999999996,566.72,479.26,55.0
北北基桃竹苗,2016,13,46.89,442.23,687.66,531.45,55.91
北北基桃竹苗,2016,14,51.79,432.13,693.51,678.1500000000001,64.42
北北基桃竹苗,2016,15,41.41,422.44,657.54,674.56,67.92
北北基桃竹苗,2016,16,41.26,396.26,595.62,593.3000000000001,65.18
北北基桃竹苗,2016,17,38.81,362.67,603.62,498.32000000000005,62.760000000000005
北北基桃竹苗,2016,18,38.27,353.19,700.8599999999999,572.6400000000001,65.96000000000001
北北基桃竹苗,2016,19,36.36,329.72,679.72,562.11,69.21000000000001
北北基桃竹苗,2016,20,35.25,315.46,732.5899999999999,499.32000000000005,64.59
北北基桃竹苗,2016,21,35.79,316.16,625.13,409.83000000000004,66.59
北北基桃竹苗,2016,22,32.04,296.46000000000004,581.5799999999999,366.89,63.78999999999999
北北基桃竹苗,2016,23,29.88,295.21999999999997,511.33,347.06999999999994,65.97
北北基桃竹苗,2016,24,27.98,251.59,476.2,257.88,56.059999999999995
北北基桃竹苗,2016,25,29.45,254.89000000000001,477.02,244.73,58.040000000000006
北北基桃竹苗,2016,26,28.02,253.75,464.87,236.45,61.14
北北基桃竹苗,2016,27,26.99,250.07,476.97,251.85,64.03999999999999
北北基桃竹苗,2016,28,25.67,238.46999999999997,471.40999999999997,234.73999999999998,58.91
北北基桃竹苗,2016,29,26.94,232.12,447.02,239.55,54.29
北北基桃竹苗,2016,30,26.56,251.61,509.1700000000001,299.01,61.72
北北基桃竹苗,2016,31,26.75,256.95,553.39,330.53999999999996,65.11000000000001
北北基桃竹苗,2016,32,27.1,255.88,569.2,314.44000000000005,67.64
北北基桃竹苗,2016,33,28.17,245.14,535.1500000000001,251.95,60.300000000000004
北北基桃竹苗,2016,34,28.61,248.91000000000003,525.8199999999999,270.13,61.89000000000001
北北基桃竹苗,2016,35,29.19,268.21999999999997,688.8699999999999,356.26,63.34
北北基桃竹苗,2016,36,31.19,278.16999999999996,675.99,369.59000000000003,63.99000000000001
北北基桃竹苗,2016,37,29.55,273.42999999999995,630.22,320.90999999999997,58.67999999999999
北北基桃竹苗,2016,38,27.08,245.0,520.0999999999999,240.01,51.65
北北基桃竹苗,2016,39,34.2,222.01,536.15,245.40000000000003,48.36
北北基桃竹苗,2016,40,27.04,221.17000000000002,545.6600000000001,272.85,49.300000000000004
北北基桃竹苗,2016,41,30.5,228.38,527.53,247.23000000000002,48.68
北北基桃竹苗,2016,42,30.61,228.45,520.83,265.69,50.34
北北基桃竹苗,2016,43,30.9,259.74,564.02,321.88000000000005,57.559999999999995
北北基桃竹苗,2016,44,32.49,257.23,616.99,358.36,61.019999999999996
北北基桃竹苗,2016,45,38.27,297.38,657.02,367.11,63.09
北北基桃竹苗,2016,46,38.75,309.6,685.02,374.35,60.74
北北基桃竹苗,2016,47,38.98,350.92,602.47,371.97,64.18
北北基桃竹苗,2016,48,37.88,333.99,596.35,353.17,59.63000000000001
北北基桃竹苗,2016,49,39.45,304.84,594.07,316.78,56.36
北北基桃竹苗,2016,50,39.14,284.65,652.0,341.37,51.72
北北基桃竹苗,2016,51,40.02,316.57,635.85,382.37,56.209999999999994
北北基桃竹苗,2016,52,40.22,319.0,635.15,389.95000000000005,52.31999999999999
北北基桃竹苗,2017,1,39.18,341.27,583.5,434.72,55.19
北北基桃竹苗,2017,2,39.75,317.27,611.84,439.3,54.84
北北基桃竹苗,2017,3,41.93,318.7,595.67,400.67,54.6
北北基桃竹苗,2017,4,46.3,281.34,679.15,355.78,50.52
北北基桃竹苗,2017,5,35.2,267.73,670.39,331.32,46.2
北北基桃竹苗,2017,6,44.89,255.69,724.25,415.87,47.4
北北基桃竹苗,2017,7,43.4,289.71999999999997,723.86,448.76,49.129999999999995
北北基桃竹苗,2017,8,37.95,323.5,723.57,454.91999999999996,49.099999999999994
北北基桃竹苗,2017,9,38.59,364.74,717.87,447.64,51.94
北北基桃竹苗,2017,10,39.74,382.01000000000005,728.82,463.75,52.8
北北基桃竹苗,2017,11,39.43,376.4,768.4,465.07,53.98
北北基桃竹苗,2017,12,38.9,363.18,775.19,406.15999999999997,52.9
北北基桃竹苗,2017,13,41.63,359.23,815.95,465.80999999999995,55.809999999999995
北北基桃竹苗,2017,14,41.22,369.69999999999993,865.52,542.97,61.38
北北基桃竹苗,2017,15,38.5,381.32,823.78,581.06,64.13
北北基桃竹苗,2017,16,34.01,356.33000000000004,709.61,512.35,61.58
北北基桃竹苗,2017,17,37.87,356.28,698.6,438.82000000000005,58.89
北北基桃竹苗,2017,18,37.01,347.53,718.33,465.71,62.019999999999996
北北基桃竹苗,2017,19,34.99,347.07,739.99,446.31999999999994,65.5
北北基桃竹苗,2017,20,35.16,317.35,724.37,409.53999999999996,64.91
北北基桃竹苗,2017,21,34.66,294.28,714.31,325.28,61.08
北北基桃竹苗,2017,22,29.99,273.55,701.58,265.93,54.96
北北基桃竹苗,2017,23,31.51,273.12,608.1,299.06,58.540000000000006
北北基桃竹苗,2017,24,31.03,273.38,543.95,266.83000000000004,54.19
北北基桃竹苗,2017,25,33.76,273.99,464.21000000000004,259.22,57.28999999999999
北北基桃竹苗,2017,26,33.47,262.03999999999996,452.66,226.66,57.2
北北基桃竹苗,2017,27,33.08,253.36,425.4,231.96999999999997,60.07
北北基桃竹苗,2017,28,32.24,253.57999999999998,448.09000000000003,247.38,62.45
北北基桃竹苗,2017,29,30.56,249.51,452.82000000000005,253.58999999999997,62.39
北北基桃竹苗,2017,30,28.06,242.77,494.94999999999993,300.36,64.53999999999999
北北基桃竹苗,2017,31,26.09,245.86,519.79,310.9,62.199999999999996
北北基桃竹苗,2017,32,24.83,240.16000000000003,505.37,308.21000000000004,59.56
北北基桃竹苗,2017,33,24.82,247.32,501.99,317.42999999999995,62.75
北北基桃竹苗,2017,34,24.9,231.86,495.83000000000004,312.59999999999997,62.83
北北基桃竹苗,2017,35,25.23,226.20999999999998,517.53,295.55,61.0
北北基桃竹苗,2017,36,26.08,231.81,516.95,287.19,59.21000000000001
北北基桃竹苗,2017,37,27.82,249.73,561.0,308.15999999999997,61.14
北北基桃竹苗,2017,38,29.49,289.72,682.26,408.32,72.1
北北基桃竹苗,2017,39,28.42,296.35999999999996,727.31,434.74,72.92999999999999
北北基桃竹苗,2017,40,29.32,284.65,769.01,455.34999999999997,71.9
北北基桃竹苗,2017,41,27.28,233.72,634.2,346.88,58.56
北北基桃竹苗,2017,42,30.06,213.91,621.19,282.61,49.29
北北基桃竹苗,2017,43,36.67,228.11,709.93,298.28999999999996,44.730000000000004
北北基桃竹苗,2017,44,37.07,258.73,814.27,338.36,45.24
北北基桃竹苗,2017,45,36.38,267.40999999999997,846.41,375.97,47.410000000000004
北北基桃竹苗,2017,46,35.26,277.52,693.1899999999999,327.67,50.620000000000005
北北基桃竹苗,2017,47,36.63,282.95,620.2,286.26,50.09
北北基桃竹苗,2017,48,36.81,286.87,588.76,270.57,49.31
北北基桃竹苗,2017,49,39.13,282.49,628.52,291.84000000000003,46.95
北北基桃竹苗,2017,50,42.44,285.51,644.14,315.5,48.42
北北基桃竹苗,2017,51,45.32,292.64,666.25,339.46000000000004,50.980000000000004
北北基桃竹苗,2017,52,49.98,290.59000000000003,683.46,396.04,53.0
北北基桃竹苗,2018,1,40.18,295.57,666.2,400.29,52.85000000000001
北北基桃竹苗,2018,2,40.75,299.74,638.1700000000001,369.68,50.870000000000005
北北基桃竹苗,2018,3,42.94,324.15,596.19,317.81,52.980000000000004
北北基桃竹苗,2018,4,41.08,308.19,628.33,297.65999999999997,51.33
北北基桃竹苗,2018,5,37.54,299.07,645.08,315.06,49.15
北北基桃竹苗,2018,6,41.74,294.25,655.88,315.12,43.879999999999995
北北基桃竹苗,2018,7,38.89,326.62,671.12,428.9,47.68
北北基桃竹苗,2018,8,41.93,342.98,663.0,477.96999999999997,50.04
北北基桃竹苗,2018,9,42.44,366.87,631.65,561.1899999999999,56.14
北北基桃竹苗,2018,10,39.83,340.08000000000004,626.16,480.74,51.82
北北基桃竹苗,2018,11,41.72,369.79,631.4399999999999,488.3299999999999,57.25
北北基桃竹苗,2018,12,41.24,331.72,727.19,419.33000000000004,50.779999999999994
北北基桃竹苗,2018,13,40.78,333.53000000000003,742.49,460.01,52.53
北北基桃竹苗,2018,14,33.87,284.92,781.79,487.53999999999996,47.39
北北基桃竹苗,2018,15,38.95,300.1,717.4000000000001,497.4,53.71
北北基桃竹苗,2018,16,34.75,314.63,766.1099999999999,515.41,57.31
北北基桃竹苗,2018,17,32.06,334.73,797.43,495.54999999999995,60.72
北北基桃竹苗,2018,18,30.53,316.07,834.77,503.75,60.25
北北基桃竹苗,2018,19,30.03,304.06,795.86,453.81,61.68
北北基桃竹苗,2018,20,27.29,287.37,677.45,416.48,67.99000000000001
北北基桃竹苗,2018,21,26.78,282.61,653.33,389.96000000000004,71.47
北北基桃竹苗,2018,22,24.95,270.4,651.73,385.57000000000005,71.03
北北基桃竹苗,2018,23,24.66,255.31,663.47,346.03999999999996,65.65
北北基桃竹苗,2018,24,25.87,245.62,735.1199999999999,314.37,57.019999999999996
北北基桃竹苗,2018,25,23.83,237.8,604.29,262.86,54.24
北北基桃竹苗,2018,26,24.32,238.82999999999998,595.6899999999999,270.01,56.089999999999996
北北基桃竹苗,2018,27,24.39,218.4,451.52,235.78,57.67999999999999
北北基桃竹苗,2018,28,23.42,197.05,450.89,247.51000000000002,57.41
北北基桃竹苗,2018,29,23.58,169.39000000000001,404.65999999999997,229.18,52.42999999999999
北北基桃竹苗,2018,30,23.35,187.63000000000002,422.02000000000004,280.76,56.839999999999996
北北基桃竹苗,2018,31,23.34,215.76999999999998,490.89,312.9,60.279999999999994
北北基桃竹苗,2018,32,24.47,240.53000000000003,558.33,363.71,64.62
北北基桃竹苗,2018,33,25.46,241.23999999999998,569.37,322.89,61.64
北北基桃竹苗,2018,34,26.24,240.96999999999997,561.5,284.9,57.83999999999999
北北基桃竹苗,2018,35,27.48,256.90999999999997,509.3,233.24,53.06999999999999
北北基桃竹苗,2018,36,27.95,258.57,525.02,264.45,53.73
北北基桃竹苗,2018,37,28.85,243.39,490.86,271.85,53.15
北北基桃竹苗,2018,38,28.89,231.82999999999998,533.92,334.31,57.449999999999996
北北基桃竹苗,2018,39,28.18,219.7,624.37,319.99,52.33
北北基桃竹苗,2018,40,32.58,236.69,825.85,360.6,52.39
北北基桃竹苗,2018,41,29.06,237.44,899.54,299.82,46.71
北北基桃竹苗,2018,42,31.01,250.84999999999997,893.97,289.98,47.61
北北基桃竹苗,2018,43,31.09,261.35999999999996,811.2900000000001,298.46000000000004,49.82000000000001
北北基桃竹苗,2018,44,33.91,259.02,850.53,294.27,48.71
北北基桃竹苗,2018,45,29.6,274.09999999999997,762.3299999999999,358.63,53.709999999999994
北北基桃竹苗,2018,46,30.41,276.47,694.02,331.73999999999995,52.71000000000001
北北基桃竹苗,2018,47,30.19,288.89,612.1999999999999,341.93999999999994,54.059999999999995
北北基桃竹苗,2018,48,33.97,297.24,642.7,324.04,52.78999999999999
北北基桃竹苗,2018,49,35.84,300.28999999999996,623.18,310.92,52.8
北北基桃竹苗,2018,50,36.36,294.11,586.98,294.57000000000005,51.5
北北基桃竹苗,2018,51,38.72,312.68,588.97,322.27,53.44
北北基桃竹苗,2018,52,37.4,284.2,614.0,284.98,48.940000000000005
北北基桃竹苗,2019,1,30.55,293.0,607.8,283.1,48.83
北北基桃竹苗,2019,2,39.09,269.21000000000004,545.35,224.32,43.24
北北基桃竹苗,2019,3,39.2,307.81,554.0799999999999,306.45000000000005,45.1
北北基桃竹苗,2019,4,42.8,317.75,647.54,376.62,47.169999999999995
北北基桃竹苗,2019,5,53.57,333.53999999999996,695.31,441.28,48.93
北北基桃竹苗,2019,6,20.27,293.54999999999995,691.0899999999999,420.1,46.17
北北基桃竹苗,2019,7,45.38,280.43,626.64,366.89,43.519999999999996
北北基桃竹苗,2019,8,38.36,263.07,627.9499999999999,306.26,41.41
北北基桃竹苗,2019,9,35.72,300.65999999999997,641.56,355.13,43.760000000000005
北北基桃竹苗,2019,10,37.17,324.43,686.48,374.59000000000003,43.55
北北基桃竹苗,2019,11,38.93,333.65,774.74,419.4200000000001,43.87
北北基桃竹苗,2019,12,36.88,335.17,774.31,395.64,44.760000000000005
北北基桃竹苗,2019,13,36.19,313.20000000000005,809.3800000000001,411.69000000000005,46.269999999999996
北北基桃竹苗,2019,14,33.97,304.54,778.16,418.03000000000003,46.88
北北基桃竹苗,2019,15,35.58,287.22,806.92,401.36,46.620000000000005
北北基桃竹苗,2019,16,33.99,311.72999999999996,767.09,418.0,49.72
北北基桃竹苗,2019,17,29.74,295.79,731.1600000000001,382.33,54.099999999999994
北北基桃竹苗,2019,18,31.15,287.82,760.3399999999999,363.7,52.34
北北基桃竹苗,2019,19,32.47,261.15999999999997,774.1899999999999,311.31,49.730000000000004
