region,year,week,case_per_capita(‰),O3_sum,PM10_sum,PM25_sum,SO2_sum
中彰投,2016,4,9.94,620.25,1247.88,676.72,75.57
中彰投,2016,5,11.21,646.4,1092.05,584.88,72.07
中彰投,2016,6,14.44,741.8299999999999,1229.4299999999998,679.52,74.94
中彰投,2016,7,7.9,740.01,1199.74,657.3000000000001,74.06
中彰投,2016,8,15.06,764.53,1365.5400000000002,762.74,74.32
中彰投,2016,9,13.77,825.69,1605.85,887.6500000000001,79.77
中彰投,2016,10,13.05,732.38,1560.5,865.3499999999999,81.22
中彰投,2016,11,11.06,729.7199999999999,1558.76,872.9799999999999,81.47
中彰投,2016,12,10.72,699.31,1508.34,859.1099999999999,81.19
中彰投,2016,13,10.37,789.6199999999999,1500.14,886.15,82.34
中彰投,2016,14,12.05,826.0,1616.73,960.8499999999999,81.71
中彰投,2016,15,9.5,876.51,1674.5500000000002,995.2599999999999,84.31
中彰投,2016,16,9.14,922.7,1613.1,945.27,85.38000000000001
中彰投,2016,17,8.8,796.7800000000001,1470.0700000000002,846.8700000000001,83.14
中彰投,2016,18,8.45,817.9300000000001,1343.55,756.9200000000001,81.80000000000001
中彰投,2016,19,8.02,816.5,1273.53,693.3000000000001,82.07000000000001
中彰投,2016,20,7.72,878.41,1258.44,677.1800000000001,83.66999999999999
中彰投,2016,21,7.69,892.6800000000001,1278.2,694.7,85.05
中彰投,2016,22,7.14,809.31,1102.17,558.07,80.5
中彰投,2016,23,6.47,801.28,1028.48,511.44999999999993,77.22999999999999
中彰投,2016,24,6.01,670.74,865.97,408.82,70.54
中彰投,2016,25,6.3,628.45,747.81,314.85,67.31
中彰投,2016,26,5.84,635.41,748.88,325.18,69.83
中彰投,2016,27,5.7,635.39,781.6800000000001,340.91999999999996,71.00999999999999
中彰投,2016,28,5.42,641.65,769.17,339.2,71.44999999999999
中彰投,2016,29,5.92,617.95,769.1,349.03,69.5
中彰投,2016,30,5.57,642.03,805.44,387.98999999999995,70.84
中彰投,2016,31,5.82,684.4100000000001,835.2200000000001,413.73,70.92
中彰投,2016,32,5.9,748.82,933.5900000000001,478.58,75.87
中彰投,2016,33,6.04,791.05,930.9100000000001,475.42999999999995,76.82000000000001
中彰投,2016,34,6.49,841.7900000000001,1002.1700000000001,507.69,76.9
中彰投,2016,35,6.66,936.1,1147.28,600.9499999999999,78.89
中彰投,2016,36,6.89,892.32,1078.58,557.78,74.36
中彰投,2016,37,6.44,867.08,1084.72,556.15,73.92
中彰投,2016,38,6.11,858.67,1061.91,520.33,72.01
中彰投,2016,39,7.47,721.6300000000001,957.21,428.22,69.08000000000001
中彰投,2016,40,6.23,757.21,1136.91,540.36,75.32000000000001
中彰投,2016,41,6.31,772.22,1146.28,549.29,73.89
中彰投,2016,42,7.02,809.5300000000001,1389.6299999999999,720.56,81.12
中彰投,2016,43,7.09,803.47,1457.47,776.96,87.07
中彰投,2016,44,7.39,839.98,1451.4299999999998,743.99,83.92999999999999
中彰投,2016,45,8.29,899.8299999999999,1599.25,834.52,89.61000000000001
中彰投,2016,46,8.25,858.2099999999999,1583.3200000000002,815.72,87.98
中彰投,2016,47,7.97,834.51,1544.0400000000002,796.8199999999999,84.46
中彰投,2016,48,7.62,763.0,1504.2600000000002,774.25,83.53999999999999
中彰投,2016,49,8.13,723.5,1530.85,776.4300000000001,82.83
中彰投,2016,50,8.48,692.02,1394.12,679.86,78.32
中彰投,2016,51,9.0,721.27,1513.21,751.68,79.35
中彰投,2016,52,9.16,736.19,1616.47,812.4999999999999,80.4
中彰投,2017,1,9.29,724.0999999999999,1741.7199999999998,903.25,78.97
中彰投,2017,2,9.44,711.1,1726.5500000000002,916.9699999999999,79.13999999999999
中彰投,2017,3,9.4,704.54,1587.81,822.22,74.59
中彰投,2017,4,10.72,738.14,1536.66,808.6200000000001,74.71
中彰投,2017,5,8.22,771.98,1345.75,674.47,71.66999999999999
中彰投,2017,6,10.56,818.89,1425.68,708.8,71.03999999999999
中彰投,2017,7,10.71,872.55,1559.6,789.1500000000001,75.27
中彰投,2017,8,8.59,846.33,1584.2599999999998,810.3799999999999,74.03999999999999
中彰投,2017,9,9.16,881.98,1676.58,881.55,77.88
中彰投,2017,10,9.4,883.8199999999999,1636.2400000000002,893.56,78.7
中彰投,2017,11,9.24,879.44,1598.3500000000001,893.63,76.33
中彰投,2017,12,9.09,944.39,1598.92,894.24,78.41999999999999
中彰投,2017,13,9.44,989.6000000000001,1660.3700000000001,921.3600000000001,78.72999999999999
