Pollutant,Importance_mean,Importance_std
PM25,1.8175454771551354,0.10661566829934886
O3,0.18961517530886066,0.03277431675905468
SO2,0.13346077446406293,0.022076012322505084
PM10,0.08469690794931732,0.017455309107669216
