Pollutant,Importance_mean,Importance_std
PM25,0.6194230842617029,0.06101276652329089
SO2,0.12979044605416362,0.027108493727836972
O3,0.037547913337474856,0.02468367199137848
PM10,0.016419362315987108,0.015529177025018416
