Pollutant,Importance_mean,Importance_std
O3,0.6822198560263415,0.15554345269423114
PM25,0.3471868186313754,0.053769404415610844
SO2,0.14348454439007544,0.029462147405818536
PM10,0.05958269383043658,0.024306075283386686
