Pollutant,Importance_mean,Importance_std
PM25,0.9707305552257648,0.0852214342570718
O3,0.29289784208365216,0.04555085405737459
PM10,0.22029675975948496,0.022450590838844382
SO2,0.18934370905256834,0.03924626291627335
