Pollutant,Importance_mean,Importance_std
PM25,0.6937722719529196,0.0711603983370436
SO2,0.1924852471394468,0.03379261230210196
O3,0.0577862413186452,0.028407448826064736
PM10,0.04532051958868012,0.024192909601455276
