Pollutant,Importance_mean,Importance_std
PM25,0.6974697811919989,0.041800412213741894
O3,0.18959889363913393,0.0447139662839441
SO2,0.1346288384609013,0.029279740946455385
PM10,0.030562417303025943,0.011583358295327884
