Pollutant,Importance_mean,Importance_std
PM25,1.3569269897761473,0.12468724213727023
SO2,0.19429179951196723,0.03623971330577899
O3,0.149541466582829,0.0364158121928301
PM10,0.013594585315737644,0.025209389988790153
