Pollutant,Importance_mean,Importance_std
PM25,2.051270052081047,0.1240133818559455
O3,0.19520384438530897,0.03543498633080999
SO2,0.14806368036060247,0.027848611761452893
PM10,0.10810328556346058,0.018183139835198116
