Pollutant,Importance_mean,Importance_std
PM25,0.8215884846813686,0.0820870923498987
SO2,0.11278239323211438,0.04714023078650036
O3,0.07931486568452364,0.049533803460758016
PM10,0.006893282555483663,0.021305438070215427
