Pollutant,Importance_mean,Importance_std
PM25,0.701805615383483,0.047467372120448076
O3,0.22361296851312024,0.06165280629691395
SO2,0.11799024893154438,0.014970634134988873
PM10,0.05764979908326541,0.013673997844668502
