Pollutant,Importance_mean,Importance_std
PM25,1.3985905326199533,0.11760703976228473
SO2,0.19331952854244885,0.030253413386011365
O3,0.0885586986543962,0.02019419361535535
PM10,0.06458066599193331,0.013197773330382672
