Pollutant,Importance_mean,Importance_std
PM25,1.1276755186319611,0.07827834156562263
SO2,0.19889659862561976,0.02439255283315932
O3,0.11230202937730134,0.027273831122714972
PM10,0.05326532379968672,0.009865876244990555
