region,year,week,case_per_capita(‰),O3_sum,PM10_sum,PM25_sum,SO2_sum
中彰投,2016,1,0.38,131.39,365.03,198.22,19.85
中彰投,2016,2,1.69,175.08,298.23,162.66,18.4
中彰投,2016,3,1.56,148.15,307.85,179.76,19.07
中彰投,2016,4,1.59,165.63,276.77,136.08,18.25
中彰投,2016,5,1.81,157.54,209.2,106.38,16.35
中彰投,2016,6,2.31,270.51,435.61,257.3,21.27
中彰投,2016,7,1.68,146.33,278.16,157.54,18.19
中彰投,2016,8,2.72,190.15,442.57,241.52,18.51
中彰投,2016,9,2.39,218.7,449.51,231.29,21.8
中彰投,2016,10,2.37,177.2,390.26,235.0,22.72
中彰投,2016,11,2.36,143.67,276.42,165.17,18.44
中彰投,2016,12,1.98,159.74,392.15,227.65,18.23
中彰投,2016,13,1.81,309.01,441.31,258.33,22.95
中彰投,2016,14,2.24,213.58,506.85,309.7,22.09
中彰投,2016,15,1.77,194.18,334.24,199.58,21.04
中彰投,2016,16,1.92,205.93,330.7,177.66,19.3
中彰投,2016,17,1.75,183.09,298.28,159.93,20.71
中彰投,2016,18,1.67,234.73,380.33,219.75,20.75
中彰投,2016,19,1.69,192.75,264.22,135.96,21.31
中彰投,2016,20,1.54,267.84,315.61,161.54,20.9
中彰投,2016,21,1.65,197.36,318.04,177.45,22.09
中彰投,2016,22,1.42,151.36,204.3,83.12,16.2
中彰投,2016,23,1.44,184.72,190.53,89.34,18.04
中彰投,2016,24,1.26,137.3,153.1,58.91,14.21
中彰投,2016,25,1.3,155.07,199.88,83.48,18.86
中彰投,2016,26,1.29,158.32,205.37,93.45,18.72
中彰投,2016,27,1.17,184.7,223.33,105.08,19.22
中彰投,2016,28,1.25,143.56,140.59,57.19,14.65
中彰投,2016,29,1.15,131.37,199.81,93.31,16.91
中彰投,2016,30,1.16,182.4,241.71,132.41,20.06
中彰投,2016,31,1.22,227.08,253.11,130.82,19.3
中彰投,2016,32,1.31,207.97,238.96,122.04,19.6
中彰投,2016,33,1.19,173.6,197.13,90.16,17.86
中彰投,2016,34,1.24,233.14,312.97,164.67,20.14
中彰投,2016,35,1.22,321.39,398.22,224.08,21.29
中彰投,2016,36,1.25,164.19,170.26,78.87,15.07
中彰投,2016,37,1.33,148.36,203.27,88.53,17.42
中彰投,2016,38,1.15,224.73,290.16,128.85,18.23
中彰投,2016,39,1.32,184.35,293.52,131.97,18.36
中彰投,2016,40,1.16,199.77,349.96,191.01,21.31
中彰投,2016,41,1.32,163.37,212.64,97.46,15.99
中彰投,2016,42,1.31,262.04,533.51,300.12,25.46
中彰投,2016,43,1.35,178.29,361.36,188.37,24.31
中彰投,2016,44,1.31,236.28,343.92,158.04,18.17
中彰投,2016,45,1.4,223.22,360.46,187.99,21.67
中彰投,2016,46,1.3,220.42,517.58,281.32,23.83
中彰投,2016,47,1.32,154.59,322.08,169.47,20.79
中彰投,2016,48,1.28,164.77,304.14,135.47,17.25
中彰投,2016,49,1.4,183.72,387.05,190.17,20.96
中彰投,2016,50,1.4,188.94,380.85,184.75,19.32
中彰投,2016,51,1.4,183.84,441.17,241.29,21.82
中彰投,2016,52,1.36,179.69,407.4,196.29,18.3
中彰投,2017,1,1.58,171.63,512.3,280.92,19.53
中彰投,2017,2,1.48,175.94,365.68,198.47,19.49
中彰投,2017,3,1.66,177.28,302.43,146.54,17.27
中彰投,2017,4,1.48,213.29,356.25,182.69,18.42
中彰投,2017,5,1.41,205.47,321.39,146.77,16.49
中彰投,2017,6,1.7,222.85,445.61,232.8,18.86
中彰投,2017,7,1.68,230.94,436.35,226.89,21.5
中彰投,2017,8,1.61,187.07,380.91,203.92,17.19
中彰投,2017,9,1.57,241.12,413.71,217.94,20.33
中彰投,2017,10,1.72,224.69,405.27,244.81,19.68
中彰投,2017,11,1.5,226.56,398.46,226.96,19.13
中彰投,2017,12,1.59,252.02,381.48,204.53,19.28
中彰投,2017,13,1.66,286.33,475.16,245.06,20.64
中彰投,2017,14,1.61,304.84,433.87,243.66,21.15
中彰投,2017,15,1.72,183.55,317.54,169.32,18.97
中彰投,2017,16,1.47,195.25,290.73,158.28,17.96
中彰投,2017,17,1.49,276.1,371.88,188.73,21.27
中彰投,2017,18,1.51,240.33,371.82,204.17,21.48
中彰投,2017,19,1.51,215.64,361.46,164.19,22.07
中彰投,2017,20,1.46,248.77,240.35,119.75,18.59
中彰投,2017,21,1.53,221.84,262.06,129.35,19.72
中彰投,2017,22,1.3,197.09,207.76,101.58,17.27
中彰投,2017,23,1.38,164.56,211.91,101.44,18.59
中彰投,2017,24,1.54,121.14,155.74,53.95,14.31
中彰投,2017,25,1.64,107.45,164.4,67.61,14.42
中彰投,2017,26,1.51,157.65,210.86,95.19,17.96
中彰投,2017,27,1.56,152.89,153.16,61.57,15.78
中彰投,2017,28,1.63,167.52,195.25,85.09,18.46
中彰投,2017,29,1.61,209.81,246.61,119.88,19.24
中彰投,2017,30,1.47,211.19,269.31,152.74,22.57
中彰投,2017,31,1.35,161.29,181.31,79.91,15.61
中彰投,2017,32,1.24,127.89,203.54,90.48,14.86
中彰投,2017,33,1.3,146.2,190.26,98.54,19.41
中彰投,2017,34,1.32,192.52,259.84,134.59,20.1
中彰投,2017,35,1.32,201.87,296.56,157.88,20.25
中彰投,2017,36,1.2,180.05,233.22,118.58,18.61
中彰投,2017,37,1.24,215.26,286.08,141.19,20.75
中彰投,2017,38,1.35,311.67,411.09,237.81,27.73
中彰投,2017,39,1.22,199.71,282.58,151.69,21.48
中彰投,2017,40,1.15,240.37,376.07,193.15,20.64
中彰投,2017,41,1.16,210.25,363.1,173.18,22.3
中彰投,2017,42,1.21,199.33,214.49,86.24,14.57
中彰投,2017,43,1.47,326.44,354.9,174.01,15.51
中彰投,2017,44,1.27,256.9,330.63,135.89,15.76
中彰投,2017,45,1.28,208.45,389.15,179.59,17.5
中彰投,2017,46,1.29,164.29,340.78,161.84,19.39
中彰投,2017,47,1.19,169.95,250.32,111.14,16.03
中彰投,2017,48,1.26,193.99,342.41,163.05,17.06
中彰投,2017,49,1.27,183.01,302.53,154.5,15.84
中彰投,2017,50,1.33,164.58,324.75,158.57,17.63
中彰投,2017,51,1.58,203.08,333.21,168.9,17.75
中彰投,2017,52,1.6,203.99,502.76,279.41,21.4
中彰投,2018,1,1.39,140.82,367.1,193.23,18.19
中彰投,2018,2,1.35,183.53,235.32,116.99,15.93
中彰投,2018,3,1.6,164.19,403.07,217.36,18.97
中彰投,2018,4,1.56,181.75,292.95,132.66,16.37
中彰投,2018,5,1.59,172.09,196.82,121.31,15.03
中彰投,2018,6,1.77,164.19,296.54,165.25,16.18
中彰投,2018,7,1.5,229.91,503.92,226.26,18.67
中彰投,2018,8,1.9,180.51,355.43,199.65,17.25
中彰投,2018,9,1.85,181.29,486.73,260.07,19.16
中彰投,2018,10,1.72,211.34,292.37,137.67,15.87
中彰投,2018,11,1.71,237.56,430.29,232.15,20.62
中彰投,2018,12,1.69,274.89,383.18,182.86,16.33
中彰投,2018,13,1.85,277.49,476.63,252.21,18.36
中彰投,2018,14,1.53,240.68,469.29,204.63,17.98
中彰投,2018,15,1.63,218.01,310.16,144.4,18.69
中彰投,2018,16,1.53,284.44,438.53,224.08,22.43
中彰投,2018,17,1.43,265.92,401.66,217.84,20.9
中彰投,2018,18,1.45,237.69,350.78,175.25,20.31
中彰投,2018,19,1.43,221.53,296.39,134.15,18.93
中彰投,2018,20,1.39,142.14,215.99,104.69,18.46
中彰投,2018,21,1.34,201.99,274.55,142.51,22.36
中彰投,2018,22,1.26,244.69,261.33,124.74,19.64
中彰投,2018,23,1.31,228.67,265.69,125.43,22.17
中彰投,2018,24,1.07,291.46,263.84,126.08,20.62
中彰投,2018,25,1.21,117.01,153.62,54.91,15.01
中彰投,2018,26,1.14,145.64,202.31,87.0,18.76
中彰投,2018,27,1.18,120.26,151.0,59.37,15.15
中彰投,2018,28,1.26,182.4,252.5,124.49,21.54
中彰投,2018,29,1.22,237.46,299.49,167.73,20.33
中彰投,2018,30,1.28,160.69,205.03,101.88,18.3
中彰投,2018,31,1.35,168.5,196.06,90.04,16.33
中彰投,2018,32,1.28,238.73,261.75,158.42,20.62
中彰投,2018,33,1.34,178.65,157.37,72.14,15.47
中彰投,2018,34,1.16,208.64,134.51,63.84,15.8
中彰投,2018,35,1.39,119.59,166.11,71.19,15.11
中彰投,2018,36,1.24,195.33,216.87,105.13,16.05
中彰投,2018,37,1.25,200.99,297.56,145.03,20.94
中彰投,2018,38,1.32,199.98,302.99,169.24,18.97
中彰投,2018,39,1.26,294.36,276.86,106.47,15.89
中彰投,2018,40,1.33,359.47,362.51,168.17,17.77
中彰投,2018,41,1.25,236.93,262.86,130.86,17.44
中彰投,2018,42,1.19,246.66,267.82,128.07,17.9
中彰投,2018,43,1.27,277.15,388.35,176.09,19.74
中彰投,2018,44,1.23,223.9,278.6,118.6,16.62
中彰投,2018,45,1.32,214.82,481.05,257.32,21.4
中彰投,2018,46,1.33,203.48,355.89,171.27,20.22
中彰投,2018,47,1.22,197.47,307.9,141.17,17.44
中彰投,2018,48,1.43,185.44,350.31,172.78,19.39
中彰投,2018,49,1.38,167.58,277.86,118.18,16.22
中彰投,2018,50,1.32,155.82,249.02,111.41,16.14
中彰投,2018,51,1.42,218.93,455.15,209.37,20.04
中彰投,2018,52,1.46,186.17,199.23,75.97,14.44
中彰投,2019,1,0.97,137.02,281.99,135.07,16.12
中彰投,2019,2,1.53,149.47,334.43,147.06,16.1
中彰投,2019,3,1.49,192.92,371.4,180.43,15.84
中彰投,2019,4,1.59,225.4,400.97,180.34,17.46
中彰投,2019,5,1.79,206.77,426.2,208.78,16.75
中彰投,2019,6,1.17,195.66,325.37,155.84,14.94
中彰投,2019,7,1.9,182.54,299.57,145.6,16.28
中彰投,2019,8,1.66,177.18,333.09,171.96,15.59
中彰投,2019,9,1.46,218.99,418.07,221.38,16.7
中彰投,2019,10,1.37,190.63,213.08,119.57,14.96
中彰投,2019,11,1.45,257.68,423.31,232.61,18.38
中彰投,2019,12,1.55,179.11,337.55,181.56,16.85
中彰投,2019,13,1.73,245.46,312.25,160.85,15.61
中彰投,2019,14,1.47,254.75,374.4,217.67,15.93
中彰投,2019,15,1.57,216.04,273.52,144.9,15.95
中彰投,2019,16,1.48,217.21,249.19,134.66,15.87
中彰投,2019,17,1.53,209.54,265.35,140.9,16.68
中彰投,2019,18,1.35,213.16,240.1,113.47,13.85
中彰投,2019,19,1.52,209.2,267.32,139.12,17.27
中彰投,2019,20,1.5,124.6,184.85,88.32,14.17
中彰投,2019,21,1.51,239.36,335.9,173.28,18.19
中彰投,2019,22,1.44,166.68,180.81,80.37,16.7
中彰投,2019,23,1.37,115.65,137.76,62.69,14.75
中彰投,2019,24,1.43,212.54,137.95,79.05,15.03
中彰投,2019,25,1.45,123.19,143.48,59.6,14.59
中彰投,2019,26,1.23,158.13,129.67,57.05,14.21
中彰投,2019,27,1.16,130.25,137.67,51.03,14.15
中彰投,2019,28,1.2,133.63,135.33,75.89,14.0
中彰投,2019,29,1.28,177.7,184.33,99.91,14.5
中彰投,2019,30,1.24,151.61,138.68,64.63,15.22
中彰投,2019,31,1.26,205.39,204.82,112.02,17.86
中彰投,2019,32,1.26,185.73,206.12,94.6,15.26
中彰投,2019,33,1.14,195.66,99.22,53.32,13.37
中彰投,2019,34,1.27,179.69,187.49,108.65,16.54
中彰投,2019,35,1.24,203.75,219.1,133.23,18.78
中彰投,2019,36,1.45,195.6,179.63,108.67,17.25
中彰投,2019,37,1.21,254.37,263.55,164.6,17.44
中彰投,2019,38,1.37,352.14,257.62,108.88,15.28
中彰投,2019,39,1.4,214.95,242.97,120.43,16.26
中彰投,2019,40,1.52,262.88,360.77,245.13,18.25
中彰投,2019,41,1.43,282.05,341.99,188.1,17.98
中彰投,2019,42,1.39,299.64,260.7,109.9,15.34
中彰投,2019,43,1.39,263.42,288.45,149.18,17.63
中彰投,2019,44,1.26,257.91,357.08,157.75,15.43
中彰投,2019,45,1.37,279.22,283.25,126.48,15.47
中彰投,2019,46,1.39,274.43,406.9,220.88,17.04
中彰投,2019,47,1.35,191.01,222.68,102.57,15.34
中彰投,2019,48,1.37,215.68,256.19,111.04,15.45
中彰投,2019,49,1.35,207.72,170.28,80.96,13.5
中彰投,2019,50,1.34,186.97,319.34,172.9,16.49
中彰投,2019,51,1.51,134.43,221.78,116.13,15.55
中彰投,2019,52,1.59,155.15,223.06,110.62,15.49
北北基桃竹苗,2016,1,0.2,140.31,332.04,174.13,21.16
北北基桃竹苗,2016,2,1.08,201.74,272.55,142.5,18.4
北北基桃竹苗,2016,3,0.99,184.2,285.22,153.72,16.9
北北基桃竹苗,2016,4,1.06,177.5,246.91,111.75,19.47
北北基桃竹苗,2016,5,1.22,189.69,165.17,65.92,14.66
北北基桃竹苗,2016,6,1.56,263.59,399.46,217.99,20.79
北北基桃竹苗,2016,7,1.07,171.78,232.96,119.06,15.36
北北基桃竹苗,2016,8,1.71,235.55,363.63,150.25,14.31
北北基桃竹苗,2016,9,1.63,243.62,309.12,145.35,16.83
北北基桃竹苗,2016,10,1.63,164.37,322.43,180.5,21.81
北北基桃竹苗,2016,11,1.49,185.53,247.9,130.77,16.3
北北基桃竹苗,2016,12,1.44,216.82,320.83,167.99,16.89
北北基桃竹苗,2016,13,1.34,285.31,430.74,232.69,22.72
北北基桃竹苗,2016,14,1.36,191.38,457.48,277.47,24.81
北北基桃竹苗,2016,15,1.27,180.85,286.73,164.4,20.39
北北基桃竹苗,2016,16,1.27,223.39,302.26,151.43,19.98
北北基桃竹苗,2016,17,1.19,199.38,329.19,182.49,22.39
北北基桃竹苗,2016,18,1.15,278.09,419.81,238.72,23.59
北北基桃竹苗,2016,19,1.13,202.25,277.64,140.9,23.23
北北基桃竹苗,2016,20,1.12,252.25,251.3,119.7,17.77
北北基桃竹苗,2016,21,1.11,170.63,270.82,149.23,25.59
北北基桃竹苗,2016,22,1.01,158.7,230.18,97.96,20.43
北北基桃竹苗,2016,23,1.07,182.0,221.92,99.88,19.95
北北基桃竹苗,2016,24,0.94,135.5,167.61,60.04,15.68
北北基桃竹苗,2016,25,1.0,159.52,201.86,84.81,22.41
北北基桃竹苗,2016,26,0.96,169.85,204.65,91.6,23.05
北北基桃竹苗,2016,27,0.87,147.6,190.56,75.44,18.58
北北基桃竹苗,2016,28,0.83,153.96,181.3,67.7,17.28
北北基桃竹苗,2016,29,0.86,145.46,224.88,96.41,18.43
北北基桃竹苗,2016,30,0.87,209.75,255.78,134.9,26.01
北北基桃竹苗,2016,31,0.88,198.18,220.69,99.23,20.67
北北基桃竹苗,2016,32,0.91,161.27,189.72,80.31,20.96
北北基桃竹苗,2016,33,0.83,175.7,182.31,72.41,18.67
北北基桃竹苗,2016,34,0.85,188.85,259.25,117.41,22.26
北北基桃竹苗,2016,35,0.84,324.32,331.47,166.44,22.41
北北基桃竹苗,2016,36,0.88,162.82,195.7,85.74,19.32
北北基桃竹苗,2016,37,0.88,143.08,183.3,68.73,16.95
北北基桃竹苗,2016,38,0.77,214.2,235.47,85.54,15.38
北北基桃竹苗,2016,39,0.91,178.87,221.26,91.13,16.03
北北基桃竹苗,2016,40,0.76,152.59,226.5,96.18,17.89
北北基桃竹苗,2016,41,0.89,196.07,165.82,59.92,14.76
