region,year,week,case_per_capita(‰),O3_sum,PM10_sum,PM25_sum,SO2_sum
中彰投,2016,1,1.56,131.39,365.03,198.22,19.85
中彰投,2016,2,6.38,175.08,298.23,162.66,18.4
中彰投,2016,3,6.0,148.15,307.85,179.76,19.07
中彰投,2016,4,6.26,165.63,276.77,136.08,18.25
中彰投,2016,5,6.46,157.54,209.2,106.38,16.35
中彰投,2016,6,9.33,270.51,435.61,257.3,21.27
中彰投,2016,7,2.6,146.33,278.16,157.54,18.19
中彰投,2016,8,7.26,190.15,442.57,241.52,18.51
中彰投,2016,9,6.58,218.7,449.51,231.29,21.8
中彰投,2016,10,7.0,177.2,390.26,235.0,22.72
中彰投,2016,11,6.08,143.67,276.42,165.17,18.44
中彰投,2016,12,6.37,159.74,392.15,227.65,18.23
中彰投,2016,13,5.85,309.01,441.31,258.33,22.95
中彰投,2016,14,6.92,213.58,506.85,309.7,22.09
中彰投,2016,15,5.88,194.18,334.24,199.58,21.04
中彰投,2016,16,6.35,205.93,330.7,177.66,19.3
中彰投,2016,17,6.02,183.09,298.28,159.93,20.71
中彰投,2016,18,6.26,234.73,380.33,219.75,20.75
中彰投,2016,19,6.0,192.75,264.22,135.96,21.31
中彰投,2016,20,5.64,267.84,315.61,161.54,20.9
中彰投,2016,21,5.78,197.36,318.04,177.45,22.09
中彰投,2016,22,5.69,151.36,204.3,83.12,16.2
中彰投,2016,23,5.25,184.72,190.53,89.34,18.04
中彰投,2016,24,4.87,137.3,153.1,58.91,14.21
中彰投,2016,25,5.33,155.07,199.88,83.48,18.86
中彰投,2016,26,5.0,158.32,205.37,93.45,18.72
中彰投,2016,27,5.13,184.7,223.33,105.08,19.22
中彰投,2016,28,4.71,143.56,140.59,57.19,14.65
中彰投,2016,29,5.43,131.37,199.81,93.31,16.91
中彰投,2016,30,5.47,182.4,241.71,132.41,20.06
中彰投,2016,31,5.44,227.08,253.11,130.82,19.3
中彰投,2016,32,5.17,207.97,238.96,122.04,19.6
中彰投,2016,33,4.89,173.6,197.13,90.16,17.86
中彰投,2016,34,5.24,233.14,312.97,164.67,20.14
中彰投,2016,35,5.38,321.39,398.22,224.08,21.29
中彰投,2016,36,5.65,164.19,170.26,78.87,15.07
中彰投,2016,37,5.14,148.36,203.27,88.53,17.42
中彰投,2016,38,4.75,224.73,290.16,128.85,18.23
中彰投,2016,39,5.46,184.35,293.52,131.97,18.36
中彰投,2016,40,4.76,199.77,349.96,191.01,21.31
中彰投,2016,41,5.81,163.37,212.64,97.46,15.99
中彰投,2016,42,5.6,262.04,533.51,300.12,25.46
中彰投,2016,43,5.72,178.29,361.36,188.37,24.31
中彰投,2016,44,5.62,236.28,343.92,158.04,18.17
中彰投,2016,45,6.11,223.22,360.46,187.99,21.67
中彰投,2016,46,6.13,220.42,517.58,281.32,23.83
中彰投,2016,47,6.06,154.59,322.08,169.47,20.79
中彰投,2016,48,5.81,164.77,304.14,135.47,17.25
中彰投,2016,49,6.21,183.72,387.05,190.17,20.96
中彰投,2016,50,6.43,188.94,380.85,184.75,19.32
中彰投,2016,51,6.45,183.84,441.17,241.29,21.82
中彰投,2016,52,6.25,179.69,407.4,196.29,18.3
中彰投,2017,1,6.09,171.63,512.3,280.92,19.53
中彰投,2017,2,6.26,175.94,365.68,198.47,19.49
中彰投,2017,3,7.07,177.28,302.43,146.54,17.27
中彰投,2017,4,7.33,213.29,356.25,182.69,18.42
中彰投,2017,5,4.27,205.47,321.39,146.77,16.49
中彰投,2017,6,6.85,222.85,445.61,232.8,18.86
中彰投,2017,7,6.59,230.94,436.35,226.89,21.5
中彰投,2017,8,6.11,187.07,380.91,203.92,17.19
中彰投,2017,9,5.89,241.12,413.71,217.94,20.33
中彰投,2017,10,6.3,224.69,405.27,244.81,19.68
中彰投,2017,11,6.0,226.56,398.46,226.96,19.13
中彰投,2017,12,6.28,252.02,381.48,204.53,19.28
中彰投,2017,13,6.57,286.33,475.16,245.06,20.64
中彰投,2017,14,6.35,304.84,433.87,243.66,21.15
中彰投,2017,15,6.35,183.55,317.54,169.32,18.97
中彰投,2017,16,5.9,195.25,290.73,158.28,17.96
中彰投,2017,17,5.9,276.1,371.88,188.73,21.27
中彰投,2017,18,6.06,240.33,371.82,204.17,21.48
中彰投,2017,19,5.7,215.64,361.46,164.19,22.07
中彰投,2017,20,5.64,248.77,240.35,119.75,18.59
中彰投,2017,21,5.74,221.84,262.06,129.35,19.72
中彰投,2017,22,4.73,197.09,207.76,101.58,17.27
中彰投,2017,23,5.47,164.56,211.91,101.44,18.59
中彰投,2017,24,5.12,121.14,155.74,53.95,14.31
中彰投,2017,25,5.64,107.45,164.4,67.61,14.42
中彰投,2017,26,5.26,157.65,210.86,95.19,17.96
中彰投,2017,27,5.24,152.89,153.16,61.57,15.78
中彰投,2017,28,5.47,167.52,195.25,85.09,18.46
中彰投,2017,29,5.51,209.81,246.61,119.88,19.24
中彰投,2017,30,5.23,211.19,269.31,152.74,22.57
中彰投,2017,31,4.94,161.29,181.31,79.91,15.61
中彰投,2017,32,5.06,127.89,203.54,90.48,14.86
中彰投,2017,33,4.99,146.2,190.26,98.54,19.41
中彰投,2017,34,5.02,192.52,259.84,134.59,20.1
中彰投,2017,35,5.05,201.87,296.56,157.88,20.25
中彰投,2017,36,5.29,180.05,233.22,118.58,18.61
中彰投,2017,37,4.92,215.26,286.08,141.19,20.75
中彰投,2017,38,5.36,311.67,411.09,237.81,27.73
中彰投,2017,39,5.36,199.71,282.58,151.69,21.48
中彰投,2017,40,5.37,240.37,376.07,193.15,20.64
中彰投,2017,41,5.2,210.25,363.1,173.18,22.3
中彰投,2017,42,5.4,199.33,214.49,86.24,14.57
中彰投,2017,43,6.3,326.44,354.9,174.01,15.51
中彰投,2017,44,6.2,256.9,330.63,135.89,15.76
中彰投,2017,45,6.03,208.45,389.15,179.59,17.5
中彰投,2017,46,5.65,164.29,340.78,161.84,19.39
中彰投,2017,47,6.12,169.95,250.32,111.14,16.03
中彰投,2017,48,5.98,193.99,342.41,163.05,17.06
中彰投,2017,49,6.34,183.01,302.53,154.5,15.84
中彰投,2017,50,6.4,164.58,324.75,158.57,17.63
中彰投,2017,51,6.65,203.08,333.21,168.9,17.75
中彰投,2017,52,7.15,203.99,502.76,279.41,21.4
中彰投,2018,1,5.32,140.82,367.1,193.23,18.19
中彰投,2018,2,5.67,183.53,235.32,116.99,15.93
中彰投,2018,3,5.95,164.19,403.07,217.36,18.97
中彰投,2018,4,5.39,181.75,292.95,132.66,16.37
中彰投,2018,5,5.5,172.09,196.82,121.31,15.03
中彰投,2018,6,6.3,164.19,296.54,165.25,16.18
中彰投,2018,7,5.13,229.91,503.92,226.26,18.67
中彰投,2018,8,4.9,180.51,355.43,199.65,17.25
中彰投,2018,9,5.79,181.29,486.73,260.07,19.16
中彰投,2018,10,5.8,211.34,292.37,137.67,15.87
中彰投,2018,11,6.12,237.56,430.29,232.15,20.62
中彰投,2018,12,6.06,274.89,383.18,182.86,16.33
中彰投,2018,13,6.13,277.49,476.63,252.21,18.36
中彰投,2018,14,5.34,240.68,469.29,204.63,17.98
中彰投,2018,15,6.55,218.01,310.16,144.4,18.69
中彰投,2018,16,5.79,284.44,438.53,224.08,22.43
中彰投,2018,17,5.51,265.92,401.66,217.84,20.9
中彰投,2018,18,5.47,237.69,350.78,175.25,20.31
中彰投,2018,19,5.28,221.53,296.39,134.15,18.93
中彰投,2018,20,5.1,142.14,215.99,104.69,18.46
中彰投,2018,21,5.01,201.99,274.55,142.51,22.36
中彰投,2018,22,5.01,244.69,261.33,124.74,19.64
中彰投,2018,23,4.88,228.67,265.69,125.43,22.17
中彰投,2018,24,4.63,291.46,263.84,126.08,20.62
中彰投,2018,25,4.42,117.01,153.62,54.91,15.01
中彰投,2018,26,4.62,145.64,202.31,87.0,18.76
中彰投,2018,27,4.58,120.26,151.0,59.37,15.15
中彰投,2018,28,4.52,182.4,252.5,124.49,21.54
中彰投,2018,29,4.89,237.46,299.49,167.73,20.33
中彰投,2018,30,4.75,160.69,205.03,101.88,18.3
中彰投,2018,31,4.8,168.5,196.06,90.04,16.33
中彰投,2018,32,4.56,238.73,261.75,158.42,20.62
中彰投,2018,33,4.73,178.65,157.37,72.14,15.47
中彰投,2018,34,4.44,208.64,134.51,63.84,15.8
中彰投,2018,35,5.11,119.59,166.11,71.19,15.11
中彰投,2018,36,5.09,195.33,216.87,105.13,16.05
中彰投,2018,37,5.12,200.99,297.56,145.03,20.94
中彰投,2018,38,4.99,199.98,302.99,169.24,18.97
中彰投,2018,39,4.86,294.36,276.86,106.47,15.89
中彰投,2018,40,5.75,359.47,362.51,168.17,17.77
中彰投,2018,41,4.93,236.93,262.86,130.86,17.44
中彰投,2018,42,5.41,246.66,267.82,128.07,17.9
中彰投,2018,43,5.29,277.15,388.35,176.09,19.74
中彰投,2018,44,5.69,223.9,278.6,118.6,16.62
中彰投,2018,45,5.47,214.82,481.05,257.32,21.4
中彰投,2018,46,5.31,203.48,355.89,171.27,20.22
中彰投,2018,47,5.28,197.47,307.9,141.17,17.44
中彰投,2018,48,5.61,185.44,350.31,172.78,19.39
中彰投,2018,49,5.93,167.58,277.86,118.18,16.22
中彰投,2018,50,5.85,155.82,249.02,111.41,16.14
中彰投,2018,51,5.96,218.93,455.15,209.37,20.04
中彰投,2018,52,6.21,186.17,199.23,75.97,14.44
中彰投,2019,1,4.45,137.02,281.99,135.07,16.12
中彰投,2019,2,5.88,149.47,334.43,147.06,16.1
中彰投,2019,3,5.6,192.92,371.4,180.43,15.84
中彰投,2019,4,6.23,225.4,400.97,180.34,17.46
中彰投,2019,5,8.66,206.77,426.2,208.78,16.75
中彰投,2019,6,1.92,195.66,325.37,155.84,14.94
中彰投,2019,7,6.96,182.54,299.57,145.6,16.28
中彰投,2019,8,5.49,177.18,333.09,171.96,15.59
中彰投,2019,9,5.81,218.99,418.07,221.38,16.7
中彰投,2019,10,5.47,190.63,213.08,119.57,14.96
中彰投,2019,11,6.3,257.68,423.31,232.61,18.38
中彰投,2019,12,5.94,179.11,337.55,181.56,16.85
中彰投,2019,13,6.19,245.46,312.25,160.85,15.61
中彰投,2019,14,5.19,254.75,374.4,217.67,15.93
中彰投,2019,15,5.99,216.04,273.52,144.9,15.95
中彰投,2019,16,5.87,217.21,249.19,134.66,15.87
中彰投,2019,17,5.86,209.54,265.35,140.9,16.68
中彰投,2019,18,5.18,213.16,240.1,113.47,13.85
中彰投,2019,19,5.67,209.2,267.32,139.12,17.27
中彰投,2019,20,5.41,124.6,184.85,88.32,14.17
中彰投,2019,21,5.11,239.36,335.9,173.28,18.19
中彰投,2019,22,5.08,166.68,180.81,80.37,16.7
中彰投,2019,23,4.95,115.65,137.76,62.69,14.75
中彰投,2019,24,5.46,212.54,137.95,79.05,15.03
中彰投,2019,25,5.32,123.19,143.48,59.6,14.59
中彰投,2019,26,5.19,158.13,129.67,57.05,14.21
中彰投,2019,27,5.16,130.25,137.67,51.03,14.15
中彰投,2019,28,5.01,133.63,135.33,75.89,14.0
中彰投,2019,29,5.04,177.7,184.33,99.91,14.5
中彰投,2019,30,4.98,151.61,138.68,64.63,15.22
中彰投,2019,31,4.92,205.39,204.82,112.02,17.86
中彰投,2019,32,4.86,185.73,206.12,94.6,15.26
中彰投,2019,33,4.79,195.66,99.22,53.32,13.37
中彰投,2019,34,4.89,179.69,187.49,108.65,16.54
中彰投,2019,35,4.99,203.75,219.1,133.23,18.78
中彰投,2019,36,5.31,195.6,179.63,108.67,17.25
中彰投,2019,37,4.72,254.37,263.55,164.6,17.44
中彰投,2019,38,5.67,352.14,257.62,108.88,15.28
中彰投,2019,39,5.51,214.95,242.97,120.43,16.26
中彰投,2019,40,5.16,262.88,360.77,245.13,18.25
中彰投,2019,41,5.15,282.05,341.99,188.1,17.98
中彰投,2019,42,5.99,299.64,260.7,109.9,15.34
中彰投,2019,43,5.86,263.42,288.45,149.18,17.63
中彰投,2019,44,5.59,257.91,357.08,157.75,15.43
中彰投,2019,45,5.74,279.22,283.25,126.48,15.47
中彰投,2019,46,6.05,274.43,406.9,220.88,17.04
中彰投,2019,47,6.03,191.01,222.68,102.57,15.34
中彰投,2019,48,5.67,215.68,256.19,111.04,15.45
中彰投,2019,49,5.78,207.72,170.28,80.96,13.5
中彰投,2019,50,6.23,186.97,319.34,172.9,16.49
中彰投,2019,51,6.02,134.43,221.78,116.13,15.55
中彰投,2019,52,5.98,155.15,223.06,110.62,15.49
北北基桃竹苗,2016,1,1.05,140.31,332.04,174.13,21.16
北北基桃竹苗,2016,2,6.02,201.74,272.55,142.5,18.4
北北基桃竹苗,2016,3,5.78,184.2,285.22,153.72,16.9
北北基桃竹苗,2016,4,5.72,177.5,246.91,111.75,19.47
北北基桃竹苗,2016,5,6.32,189.69,165.17,65.92,14.66
北北基桃竹苗,2016,6,8.42,263.59,399.46,217.99,20.79
北北基桃竹苗,2016,7,2.49,171.78,232.96,119.06,15.36
北北基桃竹苗,2016,8,6.84,235.55,363.63,150.25,14.31
北北基桃竹苗,2016,9,6.31,243.62,309.12,145.35,16.83
北北基桃竹苗,2016,10,6.2,164.37,322.43,180.5,21.81
北北基桃竹苗,2016,11,5.85,185.53,247.9,130.77,16.3
