region,year,week,case_per_capita(‰),O3_sum,PM10_sum,PM25_sum,SO2_sum
中彰投,2016,5,57.13,777.79,1457.08,783.1,91.91999999999999
中彰投,2016,6,72.47,916.91,1527.6599999999999,842.18,93.34
中彰投,2016,7,38.59,888.16,1507.5900000000001,837.0600000000001,93.13
中彰投,2016,8,76.48,930.16,1642.3100000000002,898.82,92.57
中彰投,2016,9,71.16,983.23,1815.05,994.0300000000001,96.12
中彰投,2016,10,69.69,1002.89,1996.1100000000001,1122.6499999999999,102.49
中彰投,2016,11,59.74,876.05,1836.92,1030.52,99.66
中彰投,2016,12,57.44,889.4599999999999,1950.9099999999999,1100.6299999999999,99.7
中彰投,2016,13,55.18,1008.3199999999999,1949.65,1117.44,104.14
中彰投,2016,14,61.74,1003.2,2006.99,1195.85,104.42999999999999
中彰投,2016,15,48.75,1020.18,1950.9700000000003,1160.4299999999998,102.75
中彰投,2016,16,47.09,1082.44,2005.25,1172.92,103.61000000000001
中彰投,2016,17,44.64,1105.79,1911.38,1105.2,106.09
中彰投,2016,18,43.91,1031.51,1850.4,1066.6200000000001,103.89000000000001
中彰投,2016,19,41.86,1010.6800000000001,1607.77,892.8800000000001,103.11000000000001
中彰投,2016,20,40.27,1084.34,1589.14,854.84,102.96999999999998
中彰投,2016,21,40.53,1075.77,1576.48,854.6300000000001,105.75999999999999
中彰投,2016,22,36.36,1044.04,1482.5,777.82,101.25
中彰投,2016,23,33.49,994.03,1292.7,647.41,98.53999999999999
中彰投,2016,24,31.75,938.5799999999999,1181.58,570.36,91.44
中彰投,2016,25,33.46,825.8100000000001,1065.85,492.3,89.4
中彰投,2016,26,31.45,786.77,953.1800000000001,408.3,86.03
中彰投,2016,27,31.16,820.11,972.21,430.26,89.04999999999998
中彰投,2016,28,29.87,778.95,922.27,398.11,85.66
中彰投,2016,29,31.33,773.02,968.98,432.51,88.36
中彰投,2016,30,30.06,800.3499999999999,1010.8100000000001,481.43999999999994,89.56
中彰投,2016,31,30.91,869.1100000000001,1058.5500000000002,518.8100000000001,90.14
中彰投,2016,32,31.79,892.3800000000001,1074.18,535.77,90.52000000000001
中彰投,2016,33,32.59,922.42,1130.72,568.74,93.73
中彰投,2016,34,34.21,1024.19,1243.88,640.1,96.96000000000001
中彰投,2016,35,34.82,1163.18,1400.3899999999999,731.77,98.19
中彰投,2016,36,36.42,1100.29,1317.54,679.8199999999999,93.96000000000001
中彰投,2016,37,34.44,1040.68,1281.85,646.31,91.78
中彰投,2016,38,32.94,1091.81,1374.88,685.0,92.15
中彰投,2016,39,39.43,1043.02,1355.43,652.3000000000001,90.37
中彰投,2016,40,33.09,921.4000000000001,1307.17,619.23,90.39000000000001
中彰投,2016,41,35.76,920.58,1349.55,637.8199999999999,91.31
中彰投,2016,42,38.87,1034.26,1679.79,849.41,99.35000000000001
中彰投,2016,43,38.37,987.82,1750.99,908.9300000000001,105.42999999999999
中彰投,2016,44,39.24,1039.75,1801.3899999999999,935.0,105.24
中彰投,2016,45,45.19,1063.1999999999998,1811.8899999999999,931.98,105.60000000000001
中彰投,2016,46,43.6,1120.25,2116.83,1115.8400000000001,113.44
中彰投,2016,47,42.4,1012.8,1905.4,985.1899999999999,108.77
中彰投,2016,48,41.84,999.28,1848.1800000000003,932.29,101.71
中彰投,2016,49,43.52,946.72,1891.31,964.4200000000001,104.5
中彰投,2016,50,44.46,912.4399999999999,1911.6999999999998,961.1800000000001,102.14999999999999
中彰投,2016,51,45.78,875.86,1835.29,921.15,100.13999999999999
中彰投,2016,52,46.52,900.96,1920.6100000000001,947.9699999999999,97.65
中彰投,2017,1,45.91,907.8199999999999,2128.77,1093.42,99.93
中彰投,2017,2,46.83,900.04,2107.4,1101.7199999999998,98.45999999999998
中彰投,2017,3,48.12,888.38,2028.98,1063.51,96.41
中彰投,2017,4,52.21,917.8299999999999,1944.06,1004.9100000000001,93.00999999999999
中彰投,2017,5,39.71,943.61,1858.05,955.3900000000001,91.19999999999999
中彰投,2017,6,50.46,994.8299999999999,1791.3600000000001,907.27,90.52999999999999
中彰投,2017,7,51.04,1049.83,1862.03,935.69,92.53999999999999
中彰投,2017,8,44.3,1059.6200000000001,1940.5099999999998,993.0699999999999,92.46
中彰投,2017,9,45.92,1087.45,1997.9699999999998,1028.32,94.36999999999999
中彰投,2017,10,46.02,1106.6699999999998,2081.8500000000004,1126.36,97.56
中彰投,2017,11,45.63,1110.38,2034.7000000000003,1120.52,97.83
中彰投,2017,12,44.52,1131.46,1979.8300000000002,1098.16,95.60999999999999
中彰投,2017,13,47.26,1230.7200000000003,2074.08,1139.3000000000002,99.05999999999999
中彰投,2017,14,49.46,1294.44,2094.24,1165.02,99.88
中彰投,2017,15,42.41,1253.3,2006.5100000000002,1089.53,99.16999999999999
中彰投,2017,16,37.78,1221.99,1898.78,1020.8499999999999,98.0
中彰投,2017,17,40.91,1246.07,1889.18,1005.05,99.99
中彰投,2017,18,40.44,1200.07,1785.8400000000001,964.16,100.83000000000001
中彰投,2017,19,37.45,1110.8700000000001,1713.4299999999998,884.69,101.75
中彰投,2017,20,37.09,1176.0900000000001,1636.2399999999998,835.12,101.37
中彰投,2017,21,37.69,1202.68,1607.5699999999997,806.1899999999999,103.13
中彰投,2017,22,33.07,1123.67,1443.4499999999998,719.04,99.13000000000001
中彰投,2017,23,34.53,1047.9,1283.54,616.31,96.24000000000001
中彰投,2017,24,34.3,953.4,1077.82,506.06999999999994,88.48
中彰投,2017,25,38.43,812.08,1001.8699999999999,453.92999999999995,84.31
中彰投,2017,26,37.39,747.89,950.67,419.77,82.55
