pollutant,importance_mean,importance_std
NO2,0.46852172568649925,0.05501721933036527
SO2,0.18563594155014854,0.024936850746821546
PM25,0.09454655024952462,0.020965392534608707
O3,0.031301377996511635,0.013684237156893195
