pollutant,importance_mean,importance_std
NO2,1.2272057130699752,0.11304264400901426
SO2,0.12611946142053737,0.019753743778263274
PM25,0.09786682293359815,0.02226504516568077
O3,0.054607155382778154,0.015696445596484265
