pollutant,importance_mean,importance_std
NO2,0.4731250567194568,0.05813076480746017
O3,0.27833089539616024,0.04788850043294384
SO2,0.23486946730507022,0.04253105369585631
PM25,0.09670890101183169,0.019930729671759698
