pollutant,importance_mean,importance_std
NO2,0.8357885055418147,0.06470517623924352
PM25,0.1586483835939811,0.023165433260236762
SO2,0.13573608882676175,0.023932719571376375
O3,0.13312754984568634,0.046095940431301725
