pollutant,importance_mean,importance_std
NO2,0.6127813815317514,0.05329532040424296
SO2,0.2031058499832058,0.028171467362772252
PM25,0.09484087312311935,0.029707293993441155
O3,0.026761779109573218,0.012991880635398745
