pollutant,importance_mean,importance_std
NO2,1.21053477956792,0.08077186303114262
SO2,0.18816499593141736,0.027596665264432305
O3,0.07812156004131278,0.030894476631900605
PM25,0.061824818105946665,0.010773989311906294
