pollutant,importance_mean,importance_std
NO2,0.6301206463116503,0.07929445269493189
SO2,0.25391517278597403,0.028933879490828294
PM25,0.07011369769420386,0.023378822208568417
O3,0.038853802036777726,0.020948013940942388
