pollutant,importance_mean,importance_std
PM25,0.29426154515542186,0.03934776816798979
NO2,0.23530698026522548,0.03824151744668692
SO2,0.14660849921687588,0.03422044241337396
O3,0.12604436732812754,0.034991275618165334
