pollutant,importance_mean,importance_std
NO2,1.3985015236918805,0.09772286330446595
SO2,0.20887342316407193,0.02934725129190062
PM25,0.024258547360145932,0.009647766314500962
O3,-0.001383076050378677,0.005990929632340976
