Pollutant,Importance_mean,Importance_std
SO2,1.636020361132237,0.22210262624177904
PM25,0.161114138199455,0.04493150504937554
O3,0.1329480925726548,0.0400582081412476
PM10,0.01684959471189934,0.02364247896676609
