Pollutant,Importance_mean,Importance_std
PM25,1.29019930721703,0.10102957071138802
SO2,0.17773198259884057,0.032008610746214604
O3,0.10837251821139339,0.024701377200524465
PM10,0.013425332172698175,0.013588306901089219
