Pollutant,Importance_mean,Importance_std
PM25,1.570388442453121,0.08238298761547108
SO2,0.22441528764454524,0.03826513796016274
O3,0.20366307504044157,0.03229386988710477
PM10,0.07704105557702805,0.015005383299901856
