Pollutant,Importance_mean,Importance_std
SO2,0.5444407207838446,0.07028599790325757
O3,0.3717837934469833,0.07015376133309738
PM10,0.3312820912329914,0.041044035286110676
PM25,0.13110839160380736,0.029387947942470072
