Pollutant,Importance_mean,Importance_std
SO2,0.8099116843832339,0.08911665225367758
PM25,0.1957345916725857,0.030243491718910474
PM10,0.08120535089285326,0.016259324575030883
O3,0.06199059406367043,0.02827125580712098
