Pollutant,Importance_mean,Importance_std
SO2,1.8971022418018009,0.1225039545712424
PM25,0.20881827059260488,0.036929297406437585
PM10,0.10301705527054152,0.01281374719063758
O3,0.09839904438183125,0.017683658025723244
