Pollutant,Importance_mean,Importance_std
SO2,1.098940937852529,0.0879266001395197
PM25,0.6175348745134118,0.06522946530330681
O3,0.21929368807380475,0.024186484510697766
PM10,0.0949947865993548,0.017947992035532167
