pollutant,importance_mean,importance_std
SO2,0.7765050057341257,0.06393190602371765
PM25,0.5788278035329425,0.05885282006414228
NO2,0.16965734890070588,0.023459926806325273
O3,0.1281339728449791,0.0203780527581911
