pollutant,importance_mean,importance_std
PM25,0.910304089103563,0.10380057692535184
SO2,0.7756718396912842,0.09849663146011353
NO2,0.4024125045089828,0.0441724786939991
O3,0.0925164908938742,0.01628866226256604
