pollutant,importance_mean,importance_std
SO2,0.594068521126476,0.07164743021412184
PM25,0.4125090181610948,0.03411387698162758
NO2,0.1213461273550213,0.0217840945338326
O3,0.10943285081997303,0.03321291336117141
