pollutant,importance_mean,importance_std
SO2,0.9066488198437199,0.06574476813963076
PM25,0.6379083474531073,0.05161648179424656
NO2,0.20219437057215384,0.025727179008121902
O3,0.1370954137164835,0.024764423019851253
