pollutant,importance_mean,importance_std
SO2,1.7049703366809725,0.14105706615768437
NO2,0.33990322379466936,0.0338959077982471
PM25,0.07080754326082896,0.014959854766391363
O3,0.06741939077262066,0.011250242522032897
