pollutant,importance_mean,importance_std
PM25,0.6439998673342403,0.06204807081814223
SO2,0.43872186348920567,0.07927660347001964
NO2,0.30186425748462836,0.046052929376427035
O3,0.03847093251749747,0.01501302810711548
