pollutant,importance_mean,importance_std
NO2,0.5663498063866498,0.04661313314014404
SO2,0.2304816316152546,0.045427628120144455
PM25,0.20742665044216105,0.02981999908734432
O3,0.12953830724869145,0.04431452311826724
