pollutant,importance_mean,importance_std
NO2,0.9148624703001709,0.07163449259677257
SO2,0.2852446386328902,0.04089468129353242
PM25,0.18407613051842953,0.027808691926581235
O3,0.054442059382290804,0.01000850000641171
