pollutant,importance_mean,importance_std
SO2,1.6922477998492635,0.12797053645308853
NO2,0.29391183482357697,0.029717445126809468
PM25,0.07297772363729717,0.01848808351278051
O3,0.031067241081573216,0.015136110511213951
