pollutant,importance_mean,importance_std
SO2,1.5065569140441937,0.19527886868908576
NO2,0.2480016315250935,0.0324404359298122
O3,0.13660208557948492,0.03430818528904652
PM25,0.08607157687388914,0.02909133672969095
